deltaAUC	iteration
6672.44153832822	191
-16499.0015492154	192
11968.5069233189	193
9112.49815376467	194
188.494066402498	195
-3518.95362118255	196
7997.43732779952	197
-3030.71315727381	198
2831.11494190939	199
2195.27903209643	200
647.482694472201	201
-9267.47854825537	202
11891.9941787713	203
3473.49260728033	204
-4064.15411929471	205
9614.53486899813	206
-8943.95242845735	207
408.309314559272	208
9392.45433840323	209
3981.48620235632	210
-7437.0162709682	211
7722.75774727903	212
16367.9904706126	213
2541.61354966817	214
3058.76628863085	215
-7075.12856705888	216
9984.9682430434	217
-8745.37782102015	218
10657.0084973957	219
7219.9680006232	220
-7269.6483274748	221
-10819.9750862849	222
-13484.1226466701	223
-16337.0043516999	224
-5577.50816099845	225
6939.63056423413	226
2463.5113194751	227
8093.20624496183	228
-12474.4614328861	229
-2142.50470730454	230
7283.96586987851	231
1462.49611985215	232
301.25376226996	233
1096.47353428075	234
-7003.11378219447	235
-851.492999922048	236
8520.66784022814	237
4280.01715653858	238
-14712.9364694881	239
-4818.41281350883	240
-1190.08975342732	241
13777.5204858426	242
-606.178151974462	243
-3098.75027867412	244
5482.49199716122	245
6725.00974985693	246
3894.4628094579	247
-1489.99828758404	248
2037.98768091171	249
2802.89011869927	250
-2772.34354503112	251
-9508.49370815898	252
-7010.48500182483	253
-11669.6006329876	254
2494.97195113426	255
7723.00215128159	256
5749.00659709387	257
-2869.80376878112	258
-6503.67527950378	259
7905.02771327092	260
95.0121799486151	261
-1008.07607766646	262
-14023.615043838	263
-1474.03186327968	264
8145.01478624791	265
-2646.66130243207	266
8980.50348407115	267
-14905.9538264665	268
-10866.7930166732	269
-1628.87447695678	270
-1377.27784185475	271
1809.0826488688	272
-5458.99415091454	273
2235.49964410334	274
-3734.51308538848	275
16897.3150031529	276
5373.05168366961	277
-1293.83979406049	278
5502.92671645543	279
5047.38689578383	280
-767.357329459992	281
-668.097467296757	282
2256.99567719264	283
2301.42104246494	284
373.998365790329	285
-5784.65296607174	286
3.07275571271748	287
-1383.9950151916	288
7317.92796475815	289
6651.48332123197	290
8668.83349645448	291
-11512.5381526106	292
-7709.10669910374	293
-2603.08394351137	294
4524.01582420644	295
11686.9931248026	296
-17292.6729227785	297
-13639.571405088	298
-3205.49112597389	299
-5639.46569020114	300
2826.06603907518	301
4068.98813019914	302
-3571.99357461635	303
12724.0331874663	304
-13351.5239964575	305
-3076.23722867812	306
-9869.15482633176	307
-4918.51111024189	308
1058.99820385174	309
5913.48800630692	310
-3166.0535190736	311
-2418.49193942673	312
-7592.00013519233	313
-8790.5240354897	314
-13040.4781127993	315
-10250.0287845153	316
5322.9829983362	317
-2854.62470230705	318
3824.37708877005	319
183.464723317404	320
-1314.00184172417	321
7645.50871169215	322
8970.32616136321	323
20157.9390035245	324
-1901.98538091912	325
-5191.99223546283	326
-5943.96657709386	327
5183.9847494953	328
559.59191778626	329
1997.47669874992	330
-6631.51312474969	331
-5964.42413048002	332
-818.502967158216	333
-3166.51173233195	334
7772.01068037377	335
-16018.9786731896	336
6129.5402527068	337
17441.0606339895	338
-932.819408914169	339
-12325.5106145931	340
-5656.78887889747	341
-8442.50130297977	342
13050.4702756568	343
19229.5417521605	344
8970.07498663101	345
-6685.99002779561	346
5516.47258593932	347
7447.61233028227	348
-12286.3196724355	349
8573.88419886933	350
5963.51850763385	351
10760.0201298448	352
2372.8552761494	353
4844.01719131989	354
-1549.49991471721	355
-3442.02593197164	356
-10743.0133409278	357
9075.09605632371	358
-3983.56148814053	359
-1767.01068753817	360
5614.4464977605	361
2364.01507071952	362
4317.50869724301	363
-14072.6021933118	364
-18963.6197106245	365
-5109.99708203145	366
-4157.03843277346	367
12713.5286477756	368
4143.98438336763	369
11941.9500906492	370
-14856.6213176704	371
2828.54533659674	372
-5848.04322559859	373
7118.01312920229	374
-5269.02104078256	375
-7972.50760825392	376
-13394.2086709249	377
18793.1158708212	378
209.517915454497	379
-286.485415689327	380
-13292.9845673567	381
778.379448898915	382
-4755.69339966974	383
-5894.09237105876	384
-12019.5126600468	385
-13065.1662034215	386
8791.44636021616	387
-6702.56971542629	388
-1876.00480313943	389
11071.9536005733	390
9556.56568699583	391
1142.93188134291	392
-9152.06854185577	393
-12531.0995257628	394
-779.036744119199	395
6056.2548128553	396
-4542.0016497631	397
2293.5065673304	398
7695.57021520328	399
-10969.5242228274	400
10964.9178922427	401
2958.49746853822	402
8169.49781811521	403
-4362.5271444403	404
-11312.0374771179	405
11045.5627915236	406
2114.87376990397	407
-652.667454871167	408
1471.77353276827	409
-9294.01961840447	410
11114.0265342113	411
18261.3120488558	412
21074.0319152701	413
-8891.00853384514	414
14186.0236026224	415
-7702.77598180285	416
-4704.88137558816	417
3134.51420482468	418
-3690.55144656418	419
-14858.0783773685	420
6735.03009746822	421
9215.44035475341	422
2601.69243233469	423
9003.53082049551	424
-10178.9661700838	425
-14531.9879835261	426
-9138.09418449047	427
-9658.13800510409	428
-1870.49273279896	429
-3923.69259211543	430
1781.55665628581	431
-490.836172903371	432
7466.52541637229	433
-8369.49219578443	434
-4362.69886065585	435
-4257.7486553139	436
746.510160962942	437
992.501899298324	438
3994.08835248603	439
-104.007059605821	440
-14333.0201702449	441
-6508.62067646248	442
-9834.50103460499	443
-12928.9704880764	444
-15788.2422186542	445
-14009.5815878054	446
101.854787028598	447
5572.72761058953	448
16856.4171248466	449
3735.35498409993	450
-15596.4788123953	451
2657.91832425626	452
-2063.47107876559	453
-8910.02043195883	454
1460.11306947901	455
1302.4811455715	456
-392.005623092467	457
-2449.02318072356	458
-7011.16950449885	459
-2599.02012192254	460
-1242.02452968172	461
-5004.27576755433	462
7665.0060535772	463
1496.44508107514	464
-4363.10068237429	465
22006.6075135757	466
-2594.48506830126	467
-12063.9576932313	468
3516.00512855281	469
10642.6185267779	470
-1032.00912054424	471
-1167.99971031179	472
-12878.5392758608	473
-14310.9169061963	474
6289.98581782854	475
8769.03420903203	476
1445.9991051576	477
-2837.24768386756	478
-1086.24366160286	479
-2466.12560455874	480
-4286.01450177137	481
4222.20134035557	482
1812.46563263898	483
-7422.3408208289	484
-4793.38966292352	485
-13965.9983792894	486
-3768.04249932645	487
2781.85744253601	488
-13311.0047445045	489
3096.97688040823	490
-3177.97963092984	491
14191.2852175965	492
688.564419362745	493
-14832.482660924	494
13773.2363121127	495
10478.0042012242	496
-1206.42143335799	497
10650.4816192516	498
-12545.9932196152	499
12922.2635972813	500
11079.0742158942	501
8201.5117245915	502
-3007.60217097596	503
-3704.00174683314	504
-12339.9869174989	505
2235.90582214566	506
6745.10894224487	507
12386.9139945918	508
3984.54169019759	509
18209.5020561088	510
9037.98275359647	511
2414.18267483442	512
-3239.86590160502	513
-15723.8229957077	514
1639.53020387945	515
-8524.94076976903	516
-11395.059849013	517
-18267.5227054781	518
2649.99246911245	519
1139.00762077229	520
13333.7513019991	521
-5199.52594415698	522
-308.010570382779	523
5671.71572380014	524
-7254.94995995508	525
11026.9511955949	526
-7925.50522342921	527
-4540.9867007221	528
11671.3562792652	529
3571.52919531637	530
-1414.99194468878	531
4075.98690429069	532
-3442.56607875656	533
-647.497144281144	534
-3488.47733394007	535
11525.5168911821	536
14601.9763001028	537
-3609.60531839734	538
5444.73982049158	539
2416.49985693645	540
6346.00168455063	541
2310.02703735902	542
6741.96014831454	543
8288.59015535271	544
11839.1989423736	545
12088.5414639018	546
2160.14683957943	547
-5686.45930093542	548
-12673.928846307	549
-639.515918211953	550
-9244.71642101879	551
7489.02345021602	552
-9932.11151911758	553
12160.9906679322	554
16944.9571974079	555
-3860.99346197196	556
634.650311076832	557
2003.00781539937	558
275.485326349983	559
-8167.98580580444	560
-17459.9993503528	561
1823.94134609534	562
13665.5514990221	563
8686.52159928255	564
13641.8953116644	565
11574.2032312703	566
2697.00334416115	567
-17824.9096463812	568
851.181160341846	569
1233.61076046136	570
-4494.50084623265	571
871.988641543379	572
2884.48550176495	573
1197.63754037972	574
360.70955036876	575
8076.57864679851	576
-6121.55399534264	577
-5885.04673818199	578
8524.46851447815	579
3029.03397136985	580
3018.50698489541	581
12286.2234801473	582
-9113.48994687411	583
3261.57713029758	584
-2803.77356148558	585
-2923.37002459289	586
6070.03301067035	587
1890.9127727867	588
-4104.04122226444	589
13021.5168569875	590
-9431.44663697963	591
8673.97230588946	592
-6650.51043520738	593
-336.442421782973	594
1949.37648817414	595
-883.987878564229	596
-51.2761579907092	597
-5320.49771584514	598
-11587.5130833808	599
-11654.0141554555	600
-1064.00568426574	601
11377.3605279035	602
12511.1082269034	603
3008.66375099651	604
1144.96435717607	605
-6935.99563811882	606
7126.74522390939	607
8833.48998081587	608
-3436.55542952351	609
-8391.47359462773	610
-860.517236573716	611
-1932.47487680936	612
-9624.03886468315	613
-17869.9973309896	614
12511.0508295607	615
1698.51618069492	616
2529.51275992875	617
9570.47934339475	618
3781.52862521107	619
-7692.50015983148	620
15478.5035434649	621
10453.569669731	622
-5119.05001793145	623
-7484.59672115627	624
2532.96734240411	625
-11067.7690841031	626
-1957.99709199044	627
1055.23090060286	628
10373.7226727975	629
-8469.05905911728	630
-4221.00494304998	631
-3893.00990726209	632
1246.47351620596	633
3105.4955529483	634
3363.34330696793	635
1221.50108303221	636
3396.99609420939	637
8377.99886970098	638
6419.05022107263	639
3069.71301013151	640
4664.49755275845	641
-4231.50947992996	642
5764.02518567973	643
-4566.38865330188	644
-10578.5226777239	645
5370.98435303735	646
7260.00820157467	647
5024.98434478167	648
2650.50424781922	649
-4770.51044734364	650
6158.51459809495	651
-11832.4607734869	652
-13232.511773095	653
-4011.49852015035	654
-2095.5547344627	655
-14870.5030824276	656
5150.51627301011	657
-3709.82120559841	658
-7730.63555209344	659
988.001656297303	660
5878.55909723365	661
-12005.2969650954	662
-5483.09286437029	663
-6863.50199744093	664
-8095.61154857383	665
-6662.4834286791	666
-11767.9267135172	667
-10066.5102241456	668
13883.7715754208	669
6569.61387920635	670
7508.53040155036	671
4547.90373246287	672
12935.023970664	673
-4887.35937857831	674
4703.4984454005	675
7025.01924137166	676
-2263.50383803093	677
-9788.21666148981	678
-7534.56312524994	679
11796.9719052006	680
-10706.4813679975	681
7961.43580287657	682
-1204.91971416754	683
-9065.52462415302	684
5206.5100551432	685
16102.1961652846	686
-13607.5061611174	687
-262.778467037817	688
5382.1086386955	689
-8439.95890801842	690
11863.1913427688	691
-9887.08257239831	692
2269.48157703206	693
8109.34074647507	694
-1229.99970385773	695
4937.12482640208	696
3522.91314207934	697
3108.56341278752	698
-5160.92543982076	699
8280.63724251306	700
-911.060411779101	701
-3967.47326179623	702
5106.63205159874	703
-7150.46541287204	704
-1291.03317752259	705
3934.44068767608	706
-1312.95102695595	707
14352.0155494824	708
6839.03404843758	709
-5599.54847581886	710
-18207.9846129214	711
-5465.70370992152	712
3919.32927871496	713
-660.53634605855	714
5598.02798595648	715
-17501.7882918337	716
531.147318781645	717
-7978.01069313374	718
4714.23781522008	719
16829.7272029801	720
812.514087644806	721
19976.025208266	722
-8277.02790908257	723
11984.3119204164	724
1593.48326821119	725
9639.97542656665	726
7881.08352141253	727
16341.1604126078	728
-16660.9807828201	729
2434.52374731293	730
-5040.12152279417	731
8370.49715657024	732
-2584.36582996335	733
-8945.01261224121	734
-4840.10856426998	735
2889.91379903441	736
8417.30266448582	737
-5622.50399960313	738
-2725.51511507257	739
-1258.8391800285	740
19164.5107581072	741
5012.00635376396	742
1352.47589302251	743
-8376.54769604733	744
18696.4862638007	745
1590.5161135638	746
-9169.51072459311	747
9562.25841758906	748
3452.69277253642	749
12621.5284257788	750
-5285.49487748511	751
3882.47282771993	752
17083.4982228332	753
-845.54484849779	754
-19695.2344310488	755
-4899.99903003284	756
-10907.9566209354	757
13933.0918405022	758
7092.49816503041	759
-3928.48148467888	760
-17073.1060988649	761
8665.95724333626	762
1512.04936156052	763
-6101.83363373283	764
2030.58508892921	765
3871.31776245142	766
10250.2907339282	767
-12019.0007720181	768
-13531.853567642	769
-6193.1783181405	770
8307.54154648362	771
-310.999008327111	772
8219.68837813641	773
10038.4798647238	774
8243.04069375466	775
-17698.1148543983	776
5243.53785859863	777
-9111.0149639886	778
358.805202849537	779
-14888.9148663265	780
-12220.9864296413	781
6964.06769607042	782
2398.99347227089	783
-9700.07131799857	784
6750.99452543873	785
-15749.2373997531	786
10881.0285038805	787
3117.29155775962	788
165.053541380141	789
-6210.01967277338	790
11700.1656452154	791
7765.01496575057	792
4170.08911673893	793
5832.56953382899	794
11092.9841648745	795
2095.03014160629	796
-7112.3868115013	797
4577.99810633948	798
-1223.5081640057	799
6751.04007566301	800
-14814.8220377198	801
7341.26359670281	802
-16391.4247889261	803
-16911.042382215	804
-2527.04064241433	805
-6600.05993539097	806
-809.543602172809	807
1002.56705936493	808
9655.50896869423	809
-8051.95395779471	810
-46.4630694482912	811
6025.50722572435	812
-5947.8255982694	813
-8139.03307210914	814
10645.0571107061	815
-7056.50622458608	816
7430.10148850523	817
-12582.8841472074	818
-10777.4961371826	819
-1498.49910040419	820
2725.66676306235	821
1138.03333970431	822
1648.80636916338	823
1144.55399629772	824
-19836.5171647562	825
4669.51731153346	826
10566.3660533123	827
1287.06847235562	828
8467.00679370891	829
12110.0606789123	830
18068.6720757725	831
-6544.05909134854	832
1901.99847539159	833
11079.0519569047	834
-12210.9935839909	835
-3455.01028860148	836
174.854079072073	837
-9492.58718946338	838
6203.47972762156	839
-1244.99068158146	840
2987.65305238363	841
2347.84810596828	842
-9841.11035328862	843
529.688532895154	844
558.449545780386	845
-4826.04046041449	846
-3334.02927992748	847
17471.8490557394	848
-2178.02738667457	849
3421.99076485816	850
-2522.0182160579	851
16701.9859433736	852
2337.08046971865	853
6763.03678314021	854
2446.5512947266	855
-5144.01953004938	856
6950.00577290905	857
7202.97217270385	858
-55.9926544451082	859
2519.01830555399	860
13906.0599051588	861
528.967474632911	862
-10873.764979078	863
4103.52856449985	864
-8283.50533392086	865
-9312.87491328433	866
12582.2273824596	867
8564.55023690051	868
1353.99756855852	869
14331.9898556984	870
-655.104898382124	871
7302.99974140075	872
14045.9928615099	873
328.754779448464	874
-3357.50694472237	875
2515.37136794419	876
-7580.52018495017	877
7843.40717295992	878
-398.020975863685	879
-18825.4100916958	880
-235.49498885488	881
-3070.94122239824	882
-14116.0174350324	883
5128.62931297263	884
11352.0214483907	885
-7508.48418957293	886
-7897.51272657418	887
-7977.46241686814	888
679.081198012915	889
6941.65285063628	890
866.532312782438	891
-7220.54959589322	892
-6248.52379501219	893
-12081.5453501598	894
-2703.51501940092	895
-2792.13696465436	896
-5652.41297749086	897
-15333.4940653333	898
629.408136937003	899
18513.5907885993	900
7624.02934694917	901
12423.0279491091	902
962.18825078517	903
-3070.49674500068	904
-16912.4868408547	905
3025.47178097023	906
-9449.01746260454	907
2122.35083690273	908
-10097.3895087615	909
19738.5098785201	910
2790.64339511601	911
-12517.4674251595	912
1038.11983520965	913
9711.5259617487	914
-174.515269135401	915
-501.491211774213	916
4502.99887880428	917
8721.43357214339	918
9881.52095250376	919
4601.9617111848	920
-16036.9416277554	921
-4522.06773645329	922
-1468.50206652594	923
-12873.626414783	924
4976.48441322282	925
15829.9938032294	926
-15093.107288511	927
-10697.1793830487	928
8979.51591012154	929
18340.0224368014	930
-1881.46543237478	931
-3556.52410973474	932
-10023.0034784613	933
-9572.66822442077	934
-11642.5744646806	935
-3232.49941738176	936
-7410.94735494421	937
-9033.06550869024	938
-4024.18878595012	939
-3630.05985252588	940
10092.5006864136	941
-7982.5852482589	942
1197.49411216294	943
-3842.35904626245	944
-14108.9249618806	945
-4596.79964317237	946
-1724.58417310031	947
9597.49268279602	948
6875.0400907115	949
5604.6845915342	950
13861.1268790554	951
-134.451568955519	952
1280.4571035599	953
5850.55118046459	954
-10747.9703741974	955
-9610.53339585909	956
12798.1012576898	957
1901.89642212754	958
-20030.997596246	959
4621.5210917667	960
-3382.01248848332	961
-1132.49629547917	962
-7667.44626553755	963
3461.45047253132	964
6364.50683701849	965
5423.98317627049	966
-10355.5086971327	967
-838.622953428334	968
-5539.7763172656	969
1356.74720012648	970
347.525178866192	971
3176.0205411309	972
-4025.45884991534	973
-5212.48882034581	974
-13494.9822947139	975
922.548130694435	976
-3861.15473740138	977
9029.44051072495	978
18144.0496579036	979
713.844670141334	980
-6036.80914201637	981
7174.56159047761	982
2504.9902600296	983
5439.75275947396	984
17507.5369157308	985
8863.76113534961	986
10077.5102706182	987
-3903.99679148702	988
-9442.99059683043	989
-7768.18931344251	990
5998.49825469573	991
-16187.4860689347	992
4290.99510186016	993
17962.561563207	994
5354.47247210035	995
20059.5271817873	996
-448.962838977408	997
5078.5066034542	998
2029.43009086049	999
3348.07382994969	1000
