deltaAUC	iteration
-151.420855765064	266
-9155.06824869086	267
917.007824814231	268
-3845.50311488387	269
7815.98831590051	270
-5847.12074089523	271
-4918.89861722586	272
-3786.39170426709	273
-10341.5237852216	274
-5084.43879850328	275
689.50987958382	276
5428.93999998093	277
5514.99974895825	278
2127.98220355855	279
4144.7254996217	280
4758.27479727451	281
768.216523125855	282
1742.46421873056	283
-9653.54770307798	284
-1279.93582380775	285
9291.51231277489	286
4350.07900090863	287
4609.94526443548	288
-3481.50694485343	289
-7990.99850512145	290
942.973456029875	291
-1627.15424384695	292
-4336.52110022077	293
-1709.97531360076	294
3227.06458310544	295
1346.12140089955	296
4464.46572121888	297
-5307.92238251738	298
-4503.03023790535	299
-2106.47808845634	300
4241.04059222978	301
1261.06109893858	302
-3872.00799265744	303
2127.99169308741	304
-5955.51472953601	305
960.429632406973	306
-5236.49674155236	307
8611.49277302942	308
8774.25834243948	309
8648.86605199474	310
-8330.47072040403	311
-3055.01582602268	312
-5347.34302210461	313
-2106.47808845634	314
-4921.55741605896	315
6360.51670283244	316
-1256.56228635178	317
1298.50814767449	318
795.494762168877	319
1215.99693473116	320
5209.02829957341	321
1098.39460226693	322
-4196.51009944293	323
-232.506150254885	324
4609.94526443548	325
4993.97656479008	326
3872.00799265744	327
-3012.57125253892	328
-7342.74358669755	329
1422.92758476568	330
4083.01330644159	331
-4114.93675530298	332
-7873.03404524626	333
-4758.27479727451	334
-2970.923476781	335
-1969.3820766621	336
2167.00215472254	337
7990.99850512145	338
-2284.49007455099	339
878.595975032091	340
-2639.59139610618	341
-4918.89861722586	342
-2220.10018980325	343
-1430.99114164724	344
4825.487913406	345
6100.97012869044	346
3911.45294608167	347
7896.79238783744	348
67.0282803476512	349
-3171.92318079785	350
3294.971041672	351
-2319.03637988464	352
-6355.36153620906	353
-4464.46572121888	354
-9936.44513163498	355
-5428.93999998093	356
-2440.0087813483	357
1709.97531360076	358
-9316.52325069709	359
9463.45360254244	360
5211.21420671262	361
-7367.5170496375	362
7367.5170496375	363
-2136.554784561	364
8365.99451060775	365
3686.97071603793	366
8611.49277302942	367
-942.973456029875	368
-2714.50423364689	369
-10343.00070451	370
689.50987958382	371
-1871.01384116612	372
-917.007824814231	373
4463.40048927988	374
9155.06824869086	375
1627.15424384695	376
-5659.00124124416	377
-8152.52241966425	378
1533.45650571561	379
4386.49139916967	380
2453.99175332292	381
2868.0250074027	382
-1971.99670329015	383
4998.90900985363	384
-701.11166870693	385
-2272.5292229997	386
8330.47072040403	387
-3255.03660526148	388
-4415.97588543062	389
944.989031976482	390
-4803.44053505824	391
1077.00626695643	392
-1388.48953711274	393
2440.0087813483	394
-3551.98132987012	395
1335.5160959826	396
-8662.49112595138	397
3459.47010547384	398
-7342.74358669755	399
-2822.79348519803	400
-2220.10018980325	401
-2463.93936475088	402
1527.66235004814	403
795.494762168877	404
-401.036605238609	405
-764.894907147784	406
-1419.47878812261	407
-1566.47986687394	408
-4386.49139916967	409
-4449.4817888019	410
-4113.43898600766	411
-527.540222786221	412
8896.99352497115	413
-1538.54068526692	414
-4746.51305891341	415
1985.96810523714	416
2077.14230498121	417
12729.5113468927	418
3294.971041672	419
-4386.49139916967	420
2604.13028945229	421
-4720.90570992884	422
-3709.84130648038	423
-4464.46572121888	424
2983.04858247851	425
50.5020746442096	426
-8722.53114576753	427
-1461.03033063954	428
4336.52110022077	429
-9936.44513163498	430
3325.50437982449	431
-2510.8782848003	432
2149.49246709039	433
3227.06458310544	434
-2136.554784561	435
-3481.50694485343	436
1098.39460226693	437
7009.47215220526	438
1540.99982005497	439
8167.97988401139	440
-2130.51570939053	441
-4985.46969104824	442
-1747.88528963974	443
2103.50644998452	444
-2551.99212822563	445
1430.99114164724	446
5422.55416923753	447
3200.50341649658	448
2240.52983249888	449
8611.49277302942	450
-2731.01959064232	451
4365.3381013859	452
-2077.14230498121	453
2136.1154539091	454
-870.003445810995	455
-13585.4934377357	456
-6233.23533507594	457
-1422.92758476568	458
-185.327809698065	459
-2127.99169308741	460
1533.45650571561	461
-9100.53421488531	462
5514.99974895825	463
-7681.53616972726	464
1547.51500040505	465
-4803.44053505824	466
-1709.97531360076	467
172.496620889418	468
1461.03033063954	469
-1871.01384116612	470
-8187.00276666762	471
3227.06458310544	472
-5084.43879850328	473
-74.9919726056251	474
2653.9672784135	475
1430.99114164724	476
2627.9477882041	477
2240.52983249888	478
-2731.01959064232	479
2644.41451545125	480
4172.50053709688	481
-1842.99972516795	482
1158.00222827176	483
1256.56228635178	484
1277.02248147654	485
2453.99175332292	486
-2200.99122485144	487
448.061288046141	488
-5397.98789526023	489
4454.61902271101	490
-172.496620889418	491
8330.47072040403	492
242.839743706842	493
-5180.85784230128	494
1057.97587158473	495
-3139.99524995402	496
5025.10812050926	497
-8187.00276666762	498
-8630.98165747688	499
-1473.51211176276	500
-5537.97261452613	501
3119.00063461189	502
-172.496620889418	503
1627.15424384695	504
302.59511622494	505
8330.1005285659	506
-4746.51305891341	507
-4255.89631453538	508
6122.98162588172	509
3294.971041672	510
-1107.5283342578	511
-795.494762168877	512
-2487.97714746717	513
-1709.97531360076	514
-768.216523125855	515
1279.93582380775	516
-2176.01777227737	517
-8167.97988401139	518
4998.90900985363	519
-343.937123901356	520
-4783.42987977247	521
-1261.06109893858	522
-511.855913192412	523
986.413413629307	524
-4328.38910565077	525
1422.92758476568	526
1039.44826659741	527
986.413413629307	528
5236.49674155236	529
14298.0041642974	530
1055.48011271303	531
-5347.34302210461	532
-1871.01384116612	533
-709.280958420095	534
-3180.48006720017	535
1461.03033063954	536
-1753.00030278815	537
3109.04880086829	538
-4532.97256870963	539
-1737.45410059407	540
-2627.9477882041	541
1971.99670329015	542
340.498862332919	543
-4537.40477684851	544
-1430.99114164724	545
8750.50494329043	546
947.010222269855	547
-3786.39170426709	548
1453.00503537708	549
-969.003739025342	550
7983.39458835723	551
5348.96328659484	552
-12729.5113468927	553
7009.47215220526	554
448.061288046141	555
-3012.57125253892	556
1055.48011271303	557
3197.56859094866	558
-5348.96328659484	559
3109.04880086829	560
-827.988973653803	561
-3430.89271605154	562
-4758.27479727451	563
-3573.98188516549	564
-2028.47530962559	565
827.988973653803	566
-8896.99352497115	567
-85.9798695450227	568
-105.735490760955	569
4998.90900985363	570
-1422.92758476568	571
-1842.99972516795	572
-1538.54068526692	573
12958.4689481702	574
1388.48953711274	575
-3303.47440767082	576
8120.00777838916	577
1472.71351899239	578
3255.03660526148	579
13361.5257083511	580
9891.01161984135	581
-3481.50694485343	582
-14298.0041642974	583
2220.10018980325	584
9191.50718813899	585
-8774.25834243948	586
-1484.98412215689	587
-8822.06042208313	588
3294.971041672	589
7896.79238783744	590
1625.42236439595	591
-7828.50645162689	592
-9464.90763894622	593
9891.01161984135	594
1619.00373356018	595
8795.00573063077	596
5347.34302210461	597
5817.52947298925	598
4346.3789476935	599
-1473.51211176276	600
302.59511622494	601
-443.971287682645	602
-1837.62924205422	603
3709.84130648038	604
-12548.5194402262	605
757.492705067401	606
1581.90063850614	607
2405.73521839829	608
-3055.01582602268	609
1039.44826659741	610
1422.92758476568	611
74.9919726056251	612
1871.01384116612	613
-1566.47986687394	614
2454.44936360818	615
8782.52807146059	616
232.506150254885	617
1525.91119720488	618
-709.280958420095	619
8346.96873682361	620
-2970.923476781	621
-456.026213095953	622
-5448.01625994006	623
1742.46421873056	624
-7436.01895560696	625
-6412.03502620129	626
-3227.06458310544	627
-7990.99850512145	628
3686.97071603793	629
12986.1737576053	630
-9463.45360254244	631
-2653.9672784135	632
-764.894907147784	633
-1781.51211182494	634
2200.99122485144	635
-8630.98165747688	636
-242.839743706842	637
4144.7254996217	638
-1484.98412215689	639
-14298.0041642974	640
2440.0087813483	641
10341.5237852216	642
-67.0282803476512	643
3709.00187303081	644
-4918.89861722586	645
-4229.15103329968	646
7420.4864361599	647
-3483.50894701829	648
-8648.86605199474	649
1419.47878812261	650
-6743.13049368972	651
5180.85784230128	652
12986.1737576053	653
2127.98220355855	654
917.002334463548	655
-5187.1631610728	656
870.003445810995	657
-201.477764121439	658
-4532.97256870963	659
8623.00896910176	660
4537.40477684851	661
-4454.61902271101	662
8896.99352497115	663
5307.92238251738	664
9038.43268964005	665
4224.95264437689	666
694.484790772942	667
-4223.78551734969	668
4437.0080892941	669
6162.50119023294	670
5071.45735608685	671
-12548.5194402262	672
-1738.60827438067	673
-4503.03023790535	674
-1925.02216234097	675
-5706.3559447287	676
-8001.48217929226	677
1473.51211176276	678
-1303.51194346989	679
12958.4689481702	680
1747.88528963974	681
5422.55416923753	682
688.434824002608	683
4072.30112718876	684
-3649.49416601122	685
-9100.53421488531	686
3786.39170426709	687
5706.49971974321	688
2551.99212822563	689
-9155.06824869086	690
-1349.12683052821	691
3613.47175405874	692
4223.78551734969	693
2077.14230498121	694
-3255.03660526148	695
2487.97714746717	696
-1886.9648345307	697
-12986.1737576053	698
-3139.99524995402	699
2970.923476781	700
-891.006252452782	701
443.971287682645	702
2627.9477882041	703
-254.777756019452	704
-2788.99848291402	705
-5348.96328659484	706
7681.53616972726	707
8630.98165747688	708
-2653.9672784135	709
2284.49007455099	710
4229.15103329968	711
456.026213095953	712
2130.51570939053	713
1781.51211182494	714
-8774.25834243948	715
-5209.02829957341	716
5878.07904827595	717
-7983.39458835723	718
-8152.52241966425	719
2970.923476781	720
-2149.49246709039	721
5076.52525915396	722
646.990872832903	723
7981.00044331911	724
-4537.40477684851	725
3551.98132987012	726
73.9824491334657	727
4028.54767808712	728
-4113.43898600766	729
4758.27479727451	730
110.010623099413	731
-2272.5292229997	732
-5236.49674155236	733
-511.855913192412	734
1312.51211595991	735
-3171.92318079785	736
5187.1631610728	737
-3543.46570801715	738
12548.5194402262	739
67.0282803476512	740
-178.527317931366	741
229.501059889139	742
1349.43968084877	743
-5514.99974895825	744
-689.50987958382	745
-1298.50814767449	746
-5009.96939181015	747
3020.93632155849	748
1291.00149644002	749
7873.03404524626	750
254.524561079197	751
1291.00149644002	752
-4803.44053505824	753
3055.01582602268	754
1525.91119720488	755
3917.48369140055	756
-85.9798695450227	757
-2072.43179953762	758
1581.90063850614	759
942.973456029875	760
-5785.49767852962	761
4921.55741605896	762
-850.962333057956	763
6770.63316442526	764
8934.02791313893	765
5847.12074089523	766
-8365.99451060775	767
-6743.13049368972	768
-6096.48803046607	769
-8662.49112595138	770
-562.016545338643	771
294.491322492162	772
1426.4459526699	773
-5328.99605941019	774
-511.855913192412	775
1837.62924205422	776
-6150.92871006239	777
1224.3963644265	778
343.937123901356	779
6360.51670283244	780
609.518556824914	781
4815.53194359047	782
-5697.99802116823	783
-2639.59139610618	784
694.484790772942	785
6096.48803046607	786
562.016545338643	787
-4815.53194359047	788
185.327809698065	789
-4224.95264437689	790
-4196.51009944293	791
7983.39458835723	792
-4072.30112718876	793
-5076.52525915396	794
-3311.5047018379	795
1215.99693473116	796
-2453.99175332292	797
8934.02791313893	798
3311.5047018379	799
-7009.47215220526	800
-4985.46969104824	801
-1077.00626695643	802
-5785.49767852962	803
-3874.99391171149	804
-5548.47844225142	805
4998.90900985363	806
-1581.90063850614	807
73.9824491334657	808
-385.458955466253	809
-3197.56859094866	810
-1489.49089324866	811
-50.5020746442096	812
-4622.02358562526	813
8374.51576059963	814
-1349.12683052821	815
-3613.47175405874	816
-5307.92238251738	817
-338.363939205134	818
-8330.1005285659	819
-955.521486923295	820
2103.50644998452	821
2463.93936475088	822
758.439856003293	823
878.595975032091	824
-2735.00018471867	825
-5548.47844225142	826
960.429632406973	827
7466.96107235176	828
6360.51670283244	829
1627.15424384695	830
1547.51500040505	831
9100.53421488531	832
-1917.55098643312	833
-4503.03023790535	834
2028.47530962559	835
-232.506150254885	836
-1491.0400987388	837
2788.99848291402	838
8365.99451060775	839
8152.52241966425	840
-9463.45360254244	841
7579.00621351536	842
-5076.52525915396	843
1057.97587158473	844
-5180.85784230128	845
7466.96107235176	846
1547.51500040505	847
-5706.3559447287	848
-4224.95264437689	849
5053.47953316241	850
9100.53421488531	851
-1261.06109893858	852
1533.45650571561	853
-5071.45735608685	854
-944.989031976482	855
1098.39460226693	856
-2114.01640682031	857
-67.0282803476512	858
-4417.44114633696	859
151.420855765064	860
-1985.96810523714	861
2653.9672784135	862
-870.003445810995	863
178.527317931366	864
5448.01625994006	865
-8994.1035175038	866
7367.5170496375	867
1532.42011410328	868
-2983.04858247851	869
-3551.98132987012	870
-969.003739025342	871
8662.49112595138	872
-944.989031976482	873
891.006252452782	874
9653.54770307798	875
-8167.97988401139	876
-6150.92871006239	877
4689.96529582522	878
-3430.89271605154	879
-5878.07904827595	880
960.429632406973	881
-106.057446330633	882
4464.46572121888	883
-3573.98188516549	884
5843.99704784373	885
3841.42263940238	886
-3180.48006720017	887
-6122.98162588172	888
4048.49620327927	889
-4048.49620327927	890
4505.04666737729	891
-2639.59139610618	892
-2500.52716198366	893
511.855913192412	894
-4255.89631453538	895
-1057.97587158473	896
338.363939205134	897
4532.97256870963	898
-6360.51670283244	899
-9891.01161984135	900
-4815.53194359047	901
-942.973456029875	902
8722.53114576753	903
8623.00896910176	904
-3841.42263940238	905
-917.002334463548	906
-9653.54770307798	907
7367.5170496375	908
2440.0087813483	909
6627.00004513405	910
5307.92238251738	911
1532.42011410328	912
-348.517760294693	913
3917.48369140055	914
4649.50656608789	915
1952.53378635765	916
-562.016545338643	917
449.941558902457	918
-994.667837768902	919
5397.98789526023	920
-9891.01161984135	921
232.506150254885	922
-9100.53421488531	923
1298.99868012499	924
-5226.47624072673	925
-8934.02791313893	926
8180.99661871175	927
-2706.13152736241	928
4422.05598984074	929
5658.0123111977	930
4803.44053505824	931
-1952.53378635765	932
5658.0123111977	933
294.491322492162	934
-2130.51570939053	935
4125.05562268962	936
-609.518556824914	937
-4315.50873380172	938
944.989031976482	939
-4815.53194359047	940
-2136.1154539091	941
-1627.15424384695	942
7981.00044331911	943
917.002334463548	944
-1349.43968084877	945
-2028.47530962559	946
3645.50637776079	947
1057.97587158473	948
-4865.01680407039	949
-3311.5047018379	950
-294.491322492162	951
-8662.49112595138	952
4537.40477684851	953
-843.952531661518	954
-694.484790772942	955
1747.88528963974	956
-3874.99391171149	957
343.937123901356	958
-178.527317931366	959
-2240.52983249888	960
-5348.96328659484	961
343.937123901356	962
443.971287682645	963
4758.27479727451	964
4454.61902271101	965
456.026213095953	966
2600.00354152483	967
-4224.95264437689	968
-843.952531661518	969
5436.93384042595	970
-2844.9949428244	971
4970.52213364934	972
-4346.3789476935	973
1969.3820766621	974
-1925.02216234097	975
1540.99982005497	976
2983.04858247851	977
-1461.03033063954	978
-1473.51211176276	979
-694.484790772942	980
2551.99212822563	981
-960.429632406973	982
918.994606602711	983
5025.10812050926	984
-2788.99848291402	985
-5084.43879850328	986
2284.49007455099	987
-5658.0123111977	988
878.595975032091	989
-2130.51570939053	990
-5514.99974895825	991
3325.50437982449	992
-5448.01625994006	993
955.521486923295	994
-609.518556824914	995
2639.59139610618	996
-1774.00269463463	997
2510.8782848003	998
3311.5047018379	999
-8192.94819332695	1000
