deltaAUC	iteration
-1422.55068575731	483
13626.2173996526	484
-15632.2047178452	485
-33967.1278693697	486
-23497.5883026801	487
-17889.0572054168	488
-6366.54544320301	489
9420.01814738062	490
-2567.45247242611	491
68216.0615435529	492
-39480.1324673727	493
-31884.3907631582	494
74210.0354935901	495
-23338.8806458138	496
40996.5832917304	497
16213.8589311449	498
16419.9393501075	499
-17005.4503257999	500
84740.1688601415	501
-5528.12951804517	502
17889.0572054168	503
9618.32437622227	504
17084.6617480118	505
-44087.0504382302	506
44702.930021919	507
-51351.9782457544	508
-32204.3613521776	509
54449.3019912599	510
-15272.6600900453	511
31604.5149825829	512
20104.5485249725	513
-46744.1427891349	514
28163.7950375766	515
39480.1324673727	516
47081.1708082542	517
-2589.91802034434	518
-31852.0960959115	519
61224.2975509663	520
5600.84440551384	521
-22096.6354359298	522
-52928.9928998149	523
14693.5498000503	524
33352.0294814917	525
45853.4916289115	526
-15235.5993107555	527
-16282.3931258023	528
42559.184947337	529
36330.2478817543	530
61436.3834478553	531
-31884.3907631582	532
-70843.9788963133	533
24691.6372062693	534
37813.0293287849	535
16971.3141923774	536
-26576.5737332608	537
1327.65182326373	538
21025.7059338958	539
-317.994184088719	540
-84740.1688601415	541
-39108.4978025508	542
-44183.7881041001	543
27926.4051485386	544
-29101.8979972546	545
-65294.0405943815	546
36894.4017232708	547
27339.1415868165	548
43631.0523701211	549
-29466.0296610013	550
8735.20986278972	551
68066.9788927256	552
-8266.89796729729	553
-29008.2432801726	554
19712.4324535972	555
23447.4464332914	556
-23581.9815851664	557
-29008.2432801726	558
2096.67570884409	559
25797.4195036232	560
1327.65182326373	561
17084.6617480118	562
23956.3617674089	563
-22413.9605846305	564
43753.4316003975	565
23581.9815851664	566
-59625.5214850042	567
-51486.0961795928	568
-13357.0594384318	569
33367.6611906924	570
37813.0293287849	571
48496.5844785952	572
62.0427776076249	573
-48496.5844785952	574
41128.5459827951	575
32063.7543808575	576
-54.5960943712853	577
7500.2521095213	578
27354.9024294813	579
13506.5128107918	580
-16849.4865698532	581
317.994184088719	582
-8989.60274387139	583
-17762.4460932288	584
-4033.84170047322	585
3431.12596817227	586
-17889.0572054168	587
-37046.7946804814	588
-23742.52179219	589
-21803.5148758281	590
23040.9762564412	591
-3211.24589567003	592
59625.5214850042	593
-28919.9791025497	594
-20423.5704950485	595
6366.54544320301	596
24958.3316384593	597
-77999.2457128953	598
10095.4480775478	599
6362.82408673863	600
-2711.46018767438	601
16393.3438423548	602
9788.06014961423	603
14500.9095000613	604
-1318.52477577946	605
4536.30129696068	606
64244.5696157907	607
-68066.9788927256	608
-183.676430801337	609
17762.4460932288	610
-24364.7028039001	611
31306.8504927989	612
3431.8438010118	613
43003.604203285	614
-35054.6643625385	615
51351.9782457544	616
-70860.3993598556	617
-17762.4460932288	618
51571.0891572082	619
-62022.9973945185	620
-18120.1765129776	621
-6948.05430337787	622
31108.5866130986	623
-25797.4195036232	624
48292.0359497582	625
4091.09411325754	626
2745.13854897651	627
1407.39403245278	628
-30288.5756982677	629
-8780.89648422197	630
-19627.9253362648	631
4819.7273825148	632
-5528.12951804517	633
25760.7908505027	634
56315.5625087406	635
-49705.3997616919	636
-30141.9285681922	637
71779.8201575208	638
-8524.58081042842	639
-35480.464468456	640
30453.9414200134	641
-32204.3613521776	642
46521.2754519314	643
27354.9024294813	644
-48598.9933285447	645
-48851.5681647406	646
-21057.264873366	647
-32687.9487732525	648
43003.604203285	649
46630.9406421191	650
-22413.9605846305	651
-56315.5625087406	652
34157.451848563	653
-21251.3384449997	654
-1903.5679627005	655
-45895.8052026707	656
7613.71824199869	657
2454.72910300252	658
60087.3191688446	659
-41545.730085379	660
48793.5792123103	661
-10499.037708564	662
-61747.5738384742	663
-49160.5355756661	664
-13357.0594384318	665
4091.09411325754	666
-26576.5737332608	667
25797.4195036232	668
9683.68253127742	669
74210.0354935901	670
54173.6382720042	671
35480.464468456	672
48851.5681647406	673
40996.5832917304	674
-65512.0654345783	675
27339.3868932877	676
-196.024347067578	677
-25760.7908505027	678
39048.42189481	679
-64704.9955598375	680
-46768.9616685448	681
-21025.7059338958	682
38739.9674028362	683
183.676430801337	684
-36894.4017232708	685
-69519.6945566986	686
-49936.2797351422	687
-2961.52243145643	688
4824.74850741029	689
31306.8504927989	690
-2454.72910300252	691
-3066.1668272448	692
30793.1027321459	693
31604.5149825829	694
36350.1630800666	695
39378.3815793728	696
-51458.1128804267	697
-25760.7908505027	698
-26576.5737332608	699
-43117.2239609465	700
-12341.3790784384	701
67772.3543172925	702
15632.2047178452	703
26755.4175364684	704
10399.1169127448	705
-16849.4865698532	706
-21771.6510038503	707
-55525.7220611647	708
15186.2835718364	709
-15632.2047178452	710
-76199.0985964739	711
30141.9285681922	712
47081.1708082542	713
46004.0559580125	714
56315.5625087406	715
12659.5214739473	716
14500.9095000613	717
-45977.1996423514	718
-15186.2835718364	719
-44702.930021919	720
77999.2457128953	721
30453.9414200134	722
-32204.3613521776	723
34442.0289386691	724
2500.56200661988	725
-29101.8979972546	726
-63621.2408629963	727
-4819.7273825148	728
-19838.2441486988	729
-12829.8305911649	730
8832.51273913938	731
63464.7158827581	732
-84058.54496808	733
3431.8438010118	734
16393.3438423548	735
8989.60274387139	736
15169.4884100386	737
84058.54496808	738
51017.4321867255	739
-33478.6926882281	740
-33478.6926882281	741
48496.5844785952	742
44183.7881041001	743
27630.7408434859	744
52785.580222082	745
-6355.32535296155	746
25760.7908505027	747
-33761.079220403	748
36330.2478817543	749
5600.84440551384	750
36450.0749034444	751
30793.1027321459	752
29466.0296610013	753
-23603.6571629747	754
31113.3550706072	755
11869.5781277376	756
10188.1675443063	757
6743.90690945688	758
-21816.9846641566	759
-19363.0463949422	760
69914.4294290764	761
-74929.050297451	762
-42057.6053209209	763
-49705.3997616919	764
3431.8438010118	765
30141.9285681922	766
-13357.0594384318	767
-56315.5625087406	768
-25616.4171160164	769
27926.4051485386	770
54.5960943712853	771
34465.4021406457	772
86402.8100036157	773
-41417.30001684	774
-1885.06478533254	775
43117.2239609465	776
-79504.0336042439	777
48793.5792123103	778
-2745.13854897651	779
-32375.3417568692	780
-30288.5756982677	781
-34392.5337257592	782
10705.2143282355	783
26182.1508835624	784
-43530.9863359624	785
46630.9406421191	786
48851.5681647406	787
52928.9928998149	788
27638.5072731742	789
-10399.1169127448	790
-13259.9785434111	791
-45895.8052026707	792
8544.91308076016	793
21251.3384449997	794
30124.8183969583	795
8735.20986278972	796
-36330.2478817543	797
48793.5792123103	798
-13580.3910980856	799
-60765.9361876402	800
-11869.5781277376	801
29808.6417744035	802
6743.90690945688	803
16393.3438423548	804
-26526.9182668403	805
-2331.48002957337	806
-13626.2173996526	807
2500.56200661988	808
77999.2457128953	809
4431.8968881254	810
24862.1728035281	811
-17762.4460932288	812
23040.9762564412	813
41417.30001684	814
6362.82408673863	815
-43117.2239609465	816
-10014.0087197907	817
-67772.3543172925	818
6241.6583479626	819
31805.5361851259	820
16213.8589311449	821
11869.5781277376	822
-8820.79918854736	823
-34595.4329056567	824
33367.6611906924	825
-9788.06014961423	826
2311.41506947041	827
19611.0281432367	828
-30793.1027321459	829
13259.9785434111	830
-21171.2297230483	831
-16393.3438423548	832
-44702.930021919	833
15898.1844838382	834
-34595.4329056567	835
2481.41288088646	836
7229.67417892971	837
-47081.1708082542	838
25797.4195036232	839
41132.9473750583	840
6473.19924592553	841
-42057.6053209209	842
-51351.9782457544	843
-42559.184947337	844
15898.1844838382	845
21816.9846641566	846
-59402.5907583736	847
8524.58081042842	848
33110.9600286951	849
-39233.0225856627	850
-18200.9187498606	851
4431.8968881254	852
-30249.5272305127	853
-29309.1219228181	854
29693.4222195419	855
49160.5355756661	856
-33478.6926882281	857
-37580.6308012936	858
-6165.06000881304	859
-73820.0793198076	860
19288.5448684017	861
-36271.045744451	862
-39443.9020687036	863
9534.47999850305	864
-32204.3613521776	865
-38286.2462939829	866
26182.1508835624	867
-64244.5696157907	868
-58563.1161440187	869
5781.29058960039	870
22510.3597102249	871
-40743.6435713017	872
-38848.7875263669	873
-15898.1844838382	874
-7840.12267417519	875
-49705.3997616919	876
40264.5603059796	877
-53848.9999167069	878
-2711.46018767438	879
-13551.8668729542	880
-67130.5474177295	881
-41372.5420991901	882
-28619.5473713343	883
-6473.19924592553	884
84058.54496808	885
-22096.6354359298	886
59402.5907583736	887
-8735.20986278972	888
62063.0476417147	889
-38590.6684187157	890
-28717.926186081	891
-56080.0325890289	892
21803.5148758281	893
-26558.0141390478	894
-37813.0293287849	895
2096.67570884409	896
-40743.6435713017	897
3431.12596817227	898
-34595.4329056567	899
-52370.8483717056	900
21251.3384449997	901
-48496.5844785952	902
47081.1708082542	903
-54589.494754368	904
-44087.0504382302	905
-48496.5844785952	906
-67130.5474177295	907
-49665.5240244779	908
-5600.84440551384	909
-26755.4175364684	910
26558.0141390478	911
-81556.5405429761	912
-8821.46795319737	913
28163.7950375766	914
-43631.0523701211	915
-63621.2408629963	916
46004.0559580125	917
-12341.3790784384	918
-13465.1694485024	919
-2925.80595912144	920
-64704.9955598375	921
-7500.2521095213	922
-33229.0166952448	923
-24566.4690789798	924
-22510.3597102249	925
68216.0615435529	926
42605.3107753841	927
48851.5681647406	928
-41417.30001684	929
-5745.91693687387	930
-23681.5809719607	931
46521.2754519314	932
21715.6160361869	933
38286.2462939829	934
21826.2341735729	935
-2711.46018767438	936
71544.6360409632	937
49160.5355756661	938
36330.2478817543	939
-34247.9764082191	940
8780.89648422197	941
26047.6648129946	942
-23681.5809719607	943
-44087.0504382302	944
66069.1587326736	945
46744.1427891349	946
-47114.8845624979	947
-14043.5837346921	948
-8989.60274387139	949
21803.5148758281	950
-24863.5652156025	951
10188.1675443063	952
-20989.5060956854	953
3431.8438010118	954
29346.4956949201	955
54.5960943712853	956
-4536.30129696068	957
70843.9788963133	958
-53939.0830272987	959
3431.8438010118	960
46630.9406421191	961
-29466.0296610013	962
-2589.91802034434	963
21413.9473602305	964
-10095.4480775478	965
6743.90690945688	966
-32375.3417568692	967
-69011.2981974002	968
-62022.9973945185	969
-23742.52179219	970
-56534.0972837603	971
-29466.0296610013	972
-71544.6360409632	973
42057.6053209209	974
54589.494754368	975
42566.8576112109	976
-19363.0463949422	977
-4091.09411325754	978
-41128.5459827951	979
36560.0703686689	980
1318.52477577946	981
9084.54876550345	982
-60765.9361876402	983
39480.1324673727	984
53939.0830272987	985
-48292.0359497582	986
8556.86448935443	987
-34392.5337257592	988
-20989.5060956854	989
16213.8589311449	990
-51486.0961795928	991
41132.9473750583	992
-23793.538900107	993
10499.037708564	994
-17762.4460932288	995
35054.6643625385	996
-37421.9898361189	997
-9683.68253127742	998
34465.4021406457	999
56491.8857611782	1000
