deltaAUC	iteration
-53.5288547279629	210
-65.9999739687889	211
-98.4926553874258	212
-118.977360287019	213
-90.9865021730841	214
-50.4984975893753	215
-22.4950219452534	216
-44.5028574836888	217
-46.5107447424576	218
-3.99404974662923	219
38.5194045854895	220
-85.9976757211433	221
-79.0009554717847	222
-131.042958380844	223
-64.5006108014246	224
-30.4954258396631	225
-96.9912641353272	226
-47.4886545604813	227
-105.500106410174	228
-58.9942260175963	229
-77.493139177178	230
-57.0029876240404	231
-54.9931137781376	232
-53.9640900992308	233
-70.9925978489439	234
-61.988022169147	235
-51.4945137698417	236
-121.486129549934	237
-143.000553746558	238
-91.5001853711531	239
-77.4887504879845	240
-136.500666277205	241
-105.995745597458	242
-63.4962329923963	243
-38.9999650212793	244
-112.495682360606	245
-114.993426672239	246
-26.9991385505979	247
-57.9902052051428	248
-75.5016698913116	249
-88.9966585864812	250
-71.9940560801438	251
-67.0022184662453	252
-68.4887800803259	253
-69.9940200751394	254
-66.0010698140374	255
-100.494852550592	256
-82.5024060759484	257
-84.9715571374954	258
-125.000621766044	259
-35.497176164329	260
-97.4900853928708	261
-95.9897654313903	262
-25.4860801156335	263
-73.5007368173677	264
8.00864533938267	265
-19.4957607222683	266
-106.00084223587	267
-50.4770938188374	268
-138.996814456921	269
-41.5052587369537	270
-86.4905843979196	271
-76.9999189256536	272
-41.9893608320616	273
-46.9920766009192	274
-10.4907949076147	275
-84.9936696339963	276
-93.0010494991309	277
-15.4929902431367	278
-18.5006925471011	279
-53.9905603972946	280
-107.499704710805	281
-32.9924729536134	282
-52.0028644076741	283
-99.0001894707223	284
-18.4886368043588	285
-100.488631152129	286
-75.4941542352404	287
-95.4839292663302	288
-68.485435442208	289
-71.4855911593154	290
-79.9927702017091	291
16.5118635038122	292
-87.5007851796469	293
-61.5012556686314	294
-4.98784313149753	295
-78.0013717416315	296
-95.9917612048337	297
-16.5007755335479	298
-95.9972456548652	299
-81.0002755730038	300
-52.9906343748604	301
-51.4920700616254	302
-63.4881391860781	303
-34.996923763895	304
-82.9984196249567	305
-66.5000280506077	306
-50.999937535176	307
-76.0001587124567	308
-83.4938736137352	309
-104.981743132091	310
-44.9971432672243	311
-71.5006637506947	312
-64.9948036915	313
-54.9799644545122	314
-128.999299297686	315
-80.9984486327753	316
-86.4888916222316	317
-56.4925412916662	318
-41.4994149191372	319
-33.0011150262042	320
-98.9907959594721	321
-119.000305609007	322
-78.4989375572601	323
-70.9894027152804	324
-59.9905676953673	325
-65.5008018090337	326
-10.9998134383259	327
-42.0000236625168	328
-3.01360332787334	329
-77.5012672157448	330
-71.9903947618384	331
-61.4980747380685	332
-57.0025081411205	333
-22.4836511128975	334
-41.4923837504138	335
-6.99649709786382	336
-74.9874456035684	337
-38.4841735029117	338
-26.4704028805409	339
6.51388703592676	340
-37.4992989582982	341
-77.4767666612506	342
-110.493094599346	343
-78.4974833585205	344
-74.5016125309706	345
-64.9913927872048	346
-33.9996477528823	347
-93.4947669292049	348
-89.9964537243949	349
-77.0004598149861	350
-101.000777440193	351
-33.9916765507242	352
-70.5002854292595	353
-107.016036501399	354
-45.9962146565519	355
-69.4875423098015	356
-79.9940585661667	357
-51.4803045489795	358
-134.998919969164	359
-35.5002405869077	360
-86.0015095073412	361
-54.9950551602819	362
-32.490688557979	363
-3.99871656900939	364
-58.4953392723418	365
-95.0009632897667	366
-92.5097289014012	367
-146.002495572447	368
-102.000142844443	369
-63.492430882217	370
-74.9874684701284	371
-35.491312728669	372
-29.0034726611787	373
-54.9933814829985	374
-71.4942192611031	375
-33.986105619577	376
-16.4863390754649	377
-54.9688134514621	378
-47.9923084230186	379
0.512451607194237	380
-44.5007241738924	381
-62.4908055078519	382
-42.9966346126629	383
-86.0034833955134	384
-79.9990947943458	385
-70.0015038960581	386
-54.5010383356648	387
-69.4939651983457	388
-23.9985876628455	389
-59.991204078484	390
-51.9914781474178	391
-86.4919374110028	392
-50.9939508544803	393
-76.499361143769	394
-48.4940698393758	395
-125.00040552582	396
-26.9956360685636	397
-35.0031879565635	398
-49.0001700430915	399
-101.528354084112	400
-83.4985226141245	401
-62.0004500547811	402
-37.9952220213665	403
-98.493989896238	404
-66.4868748803332	405
-138.498598235381	406
-46.9921194416505	407
-36.9874927601524	408
-40.9975081034311	409
-19.4914267352439	410
-123.495323160538	411
-78.4941214998881	412
-122.499078880943	413
-34.488435047848	414
-28.4961852973318	415
-80.4977315011708	416
-84.9970953348373	417
-69.5005217060555	418
-103.001336355961	419
-70.9873500112458	420
-38.0008166793033	421
-70.4975403525916	422
-43.0011748446707	423
-49.9951780035578	424
-71.9966605794109	425
-18.4858524097655	426
-80.0001721221216	427
-51.0004761337025	428
-51.9895031992055	429
-27.9891156503356	430
-55.5004066717121	431
-63.9966397927721	432
-66.9830251143972	433
-67.4922224630007	434
-117.499961765375	435
-103.500609094992	436
-50.4992518807318	437
-44.9966604590384	438
2.50392455907644	439
-73.4954868749715	440
-14.5008956197522	441
-81.4914604737128	442
-73.4924323953765	443
-58.9969189125487	444
-66.4729084555727	445
-29.0002693820708	446
-80.9905573141924	447
-45.4926759877323	448
-78.4967645878799	449
-94.0010752060575	450
-38.4763772691257	451
17.5077224697849	452
-142.000120545528	453
-58.0003855167283	454
-46.4957797348853	455
-68.501272354176	456
-4.98756058363841	457
-36.4974649912063	458
-43.9933715866803	459
-111.989748899907	460
-65.0011791876414	461
-86.9905708423636	462
-40.4920143063452	463
-72.0002272837628	464
-45.490199714093	465
-76.9927353894341	466
-48.9965215972719	467
-70.4941822330715	468
-30.48872649842	469
-53.9895808409693	470
-97.0008714709743	471
-59.4978305953633	472
-78.9899978864618	473
-89.0042165319699	474
-62.4878859757436	475
-85.9991927481351	476
-64.0008989711596	477
-95.9961000864618	478
-76.9919308365724	479
-83.9731068540479	480
-78.4916557858533	481
-139.11930052824	482
-59.4899913439906	483
-49.4897537790396	484
-17.009432594594	485
-29.4924277570008	486
-54.5008243023256	487
-60.4985222435368	488
-67.9901647375867	489
-77.4878389580432	490
-94.5004078544822	491
-79.492575629124	492
-29.4960430284397	493
-85.0008793669752	494
-23.4899831378419	495
-20.489563144554	496
-17.9996477379276	497
-56.495980623053	498
-99.4929602731974	499
-60.4989013847664	500
-77.4959766508225	501
-18.9919219731752	502
-51.2567151954087	503
-134.489101158024	504
-91.9944780162309	505
-61.4988319031702	506
-71.0005105521377	507
-107.000109702904	508
-36.9941270387988	509
-61.9892577831919	510
2.01210290968834	511
-45.4940063459441	512
-71.9895522825594	513
-62.9920270573623	514
-47.9843759432673	515
-29.9947765386849	516
-51.4797006695591	517
-102.500583235105	518
-52.5006307367195	519
-92.989786294935	520
-21.4911364535945	521
-47.998114051097	522
-110.494320238771	523
-80.4999135353614	524
-64.4922891706019	525
-101.50326702764	526
-113.500188447156	527
-108.992760092546	528
-73.9920575504364	529
-75.9909023616954	530
-56.0011333870248	531
-16.5002156078058	532
-95.0005356443489	533
-57.4892914878164	534
-61.4931545813444	535
4.50707117355711	536
-75.5022182995244	537
-80.4950163785837	538
-69.9952798306136	539
-65.9932120480885	540
-34.9962713633631	541
-68.9945102736025	542
-73.9923149301767	543
-42.4942041025757	544
-107.499046951743	545
-35.4910886887476	546
-71.9930606029782	547
-27.471930934724	548
-75.9921608116143	549
-90.0128893684746	550
-120.999594597335	551
-1.98756608649074	552
-19.4909126752821	553
-31.499921862571	554
-63.4922976336062	555
-99.9951348934871	556
-112.501028549148	557
-100.995432942243	558
-25.4918752007101	559
-46.4884179187378	560
-53.9924050742287	561
-116.509971530425	562
-5.97475205158935	563
-14.4863523914076	564
-117.000358463074	565
-112.000409725536	566
-84.4972401283389	567
-48.4958547041903	568
-93.4896060125111	569
-37.9967555194805	570
-122.998376495818	571
-85.4949093309766	572
-49.99250932879	573
-41.9999118822297	574
-21.0012219285108	575
-54.9841123341303	576
-71.9924699638232	577
-110.495328871472	578
-64.4921585440104	579
-43.9938176926406	580
-32.4872349240759	581
-2.490428051729	582
-3.48745305982953	583
-17.9856933402971	584
-107.001574078275	585
-99.4930794289755	586
-45.991176094326	587
-59.9930756046496	588
-53.4736346767995	589
-25.4953062180569	590
-57.491039948551	591
-75.5007648833511	592
-46.9868462764944	593
-73.9895422829321	594
-49.4967271146548	595
-32.9878734755316	596
-9.48566695912285	597
-39.4985765322405	598
-52.4855782218943	599
-70.9936006607591	600
-84.4828866601606	601
-96.9093400838033	602
-70.5016888585267	603
-14.4895950015078	604
-98.4963251188437	605
-101.995540085222	606
-79.4997813805571	607
-98.9823644247019	608
-55.4924484480197	609
-29.9936974419549	610
-82.9979660758119	611
-103.988285203134	612
-16.9814999313689	613
-54.992134487032	614
10.5112564788394	615
-71.5004792437624	616
-60.9942959031044	617
-96.9946009111806	618
-34.4940260789426	619
-92.9910389897689	620
-86.9885508639332	621
-25.7829005421305	622
-110.000795092396	623
-97.9961801030781	624
-110.995045600329	625
-50.4973044135137	626
-31.4948256555444	627
-47.4903136368643	628
-1.49984466951088	629
-89.9999526780691	630
-52.4980895391655	631
-84.9929946258694	632
-46.0008353881433	633
-61.5082951591843	634
-52.9916958832858	635
-70.496887977566	636
-19.4941714903675	637
-49.4894721784889	638
-63.0033504636882	639
-49.4890157699057	640
-109.989776155701	641
-81.5009698427178	642
-51.4923782462427	643
-107.500061176075	644
-28.4874494361899	645
-96.9961538836387	646
4.00804958961652	647
-77.4890584834223	648
-23.9996322451097	649
-78.437024730188	650
-44.0008302437332	651
-29.0003106930729	652
-9.50061047178087	653
-57.4938796095737	654
-129.496605258919	655
-54.9968653407205	656
-101.492718612797	657
-90.4944653159901	658
-72.4896441472395	659
-91.4904485990657	660
-84.0000915335506	661
-80.4877588481023	662
-46.9831669887183	663
-62.4926720149729	664
-0.985136192929758	665
-74.9954706345093	666
-93.0009887022837	667
-81.7606892664853	668
-95.0005644819408	669
0.00954544883217068	670
-61.4807588321917	671
-51.9821854513697	672
-91.9911527821034	673
-80.9138652109374	674
-19.0027022161675	675
-65.4826143025256	676
-80.9923291013403	677
-107.988331418931	678
-40.0003750141469	679
-77.4915290293175	680
-57.492927367301	681
-92.4895809433391	682
-64.9865788261114	683
-37.9999177933136	684
-36.4879797923404	685
-49.5296643184546	686
-30.9958604719131	687
-76.9808968506591	688
-43.4926429013445	689
11.5010432477183	690
-83.992225799887	691
-95.0000304009129	692
-51.9955726553044	693
-46.4913329653786	694
-51.4976098861922	695
-42.4990750886342	696
-31.4896514837977	697
-120.49838189125	698
-62.0010160428972	699
-10.9962109099272	700
-67.9989890527435	701
-1.99683875306363	702
-36.4909733899578	703
-103.999738774597	704
-78.9826120308412	705
-63.5068102059287	706
-54.0003950151573	707
-17.4967847413025	708
-61.9945296337788	709
-25.4923028090922	710
-71.4860051950603	711
-45.4962419171501	712
-67.9840059826458	713
-34.0044723290191	714
-41.4940351615249	715
-61.4935143309113	716
-102.982505490008	717
-94.0005894133005	718
-80.0022330987507	719
-72.498698035953	720
-33.5011644301907	721
-17.4865437288086	722
-55.9947676054643	723
-86.5001969206829	724
-51.4988691952476	725
-25.0008678912984	726
-113.001357309286	727
-91.000267149252	728
-51.5011234608771	729
-98.4803267407102	730
-24.5120719432108	731
-40.0001196882475	732
-1.99461263943306	733
-49.9984358707893	734
-40.4972808652155	735
-44.9875631510533	736
-26.9889665827952	737
-51.4909330057435	738
-124.000332860126	739
-67.5002820659708	740
-76.4913832540457	741
-13.0038350923326	742
-33.5019784879482	743
-82.4990348403343	744
-31.9976951372199	745
-67.4706863228643	746
-41.4846162173299	747
-52.4902396344908	748
-73.4849683968361	749
-60.9853598015712	750
-73.5001247032606	751
-67.4897673392163	752
-51.4922214288408	753
-100.9727546214	754
-23.9929846198627	755
-4.99625120796952	756
-134.989970971923	757
-137.000648376407	758
-63.9954021563102	759
-30.989052107782	760
-75.4989081494583	761
-54.9949271906307	762
-76.9914688462653	763
-51.5003577913864	764
-77.0000310666024	765
-47.9927888145759	766
-94.0003468843803	767
48.0002650300733	768
-126.992252431105	769
-124.001579214506	770
-61.5007090923847	771
-43.4912392546705	772
-118.000160557895	773
-53.4924945266858	774
-20.4934715249723	775
-87.5030031554402	776
-91.0047085242065	777
-43.4844664897398	778
9.50553306633259	779
-82.4878770811416	780
-25.4782053432693	781
-19.4897773568723	782
-80.5243335935656	783
-21.9954454761377	784
-76.4926936305989	785
-19.9961241377413	786
-106.001790855844	787
-45.490306473739	788
-83.9907187861486	789
-76.0000850803002	790
-79.9981412397788	791
-114.487963069022	792
-67.4782790721678	793
-47.5024772522215	794
-32.4911944836061	795
-55.5022435375674	796
-64.9954878452367	797
-51.992374872018	798
-107.491414388159	799
-67.5012425409022	800
-20.0004654390686	801
8.50670121890772	802
-78.4979562800734	803
-55.4842304720388	804
-80.4949116927658	805
-7.00015393935797	806
-90.4931277671838	807
-37.9929812359551	808
-53.0015851986731	809
-65.0000012610893	810
-39.4892515694445	811
-54.4948467637795	812
-106.988642493733	813
-59.9875668396414	814
-51.4885181932469	815
-56.4902909679066	816
-24.4905739755729	817
-101.496984194699	818
-39.4946749332488	819
-126.490618318253	820
-78.99081462805	821
-59.992634137946	822
-38.4977525513799	823
-124.094416310611	824
-54.98672036124	825
-62.4899037356503	826
-47.9924911378504	827
-76.9957345419999	828
-86.9982240531914	829
-51.4993423981065	830
-39.49613104127	831
-60.4961329297646	832
-109.487187145949	833
18.4982805767872	834
-68.999225623737	835
-66.9909476106698	836
-136.501345864816	837
-23.00117627817	838
-107.481688687932	839
-104.006812591285	840
-72.9959538083826	841
-63.5103689464511	842
-78.9930669476852	843
-87.9927505493106	844
-78.9972902053186	845
-27.9852795831102	846
3.49948499796096	847
-103.99550421829	848
-31.9460976339589	849
-51.994314824589	850
-95.0006088293871	851
-26.9765288326747	852
-67.9969642285814	853
-60.4932837533096	854
-60.9932029019604	855
14.0071606970666	856
-42.9980508834726	857
-68.4984009828137	858
-57.5001815528165	859
-57.9923050181177	860
-30.4988453240882	861
-77.495806941466	862
-91.992385937225	863
-123.997135571221	864
-26.5020878415353	865
-59.0003755643369	866
-49.4890566335324	867
-74.5086757208892	868
-106.501030670441	869
-6.00010208374772	870
-73.5006256685564	871
-30.9923208100483	872
-76.4996488415956	873
-41.9799295069755	874
-75.4927702340257	875
-96.9900821857718	876
-35.9838570381207	877
-77.9992534214321	878
-5.00041367939627	879
-82.5426067997985	880
-56.4902107341906	881
26.0128909603404	882
-9.51655000583651	883
-78.9979758603504	884
-85.0091934032172	885
-17.9963645304529	886
-28.991445130074	887
-56.9886939587373	888
-27.9926477032095	889
-26.986929963278	890
-29.4954910759348	891
-101.497996802536	892
-67.9952629309469	893
-40.9917873278429	894
-56.985849519585	895
-119.000411693807	896
-94.9957396325671	897
-118.000877232164	898
-50.9931164332093	899
-69.4768212033184	900
-67.9953227486894	901
-59.4933005741242	902
12.5019792579862	903
-59.9824684029415	904
-104.995876227443	905
-58.9975399628594	906
-92.5002735847246	907
-34.4922540639902	908
-28.9843690870322	909
-108.499415693258	910
-52.4910850991407	911
7.51571509605787	912
-72.9900264855104	913
-71.4911609954505	914
-64.5146272934224	915
-71.4932729975212	916
-51.4996801222133	917
-40.494023506937	918
-12.9691456598636	919
-65.4840099398057	920
-98.4828740714804	921
-56.4955375802932	922
-61.4866586531173	923
-60.996578890203	924
-14.5014393479659	925
-33.4862488100642	926
-32.4863814704253	927
-65.9898118170046	928
-96.0008049975848	929
-51.9938498439405	930
-53.4836951244314	931
-115.000523967909	932
-61.4907350405656	933
-96.5016023369275	934
-135.99191150727	935
-22.9997837664454	936
-18.0012382548659	937
-1.49205307822342	938
-100.494349303487	939
-53.9932270562002	940
-102.492113243519	941
-49.9910297112983	942
-37.5006777766823	943
-60.4683292239769	944
-77.9931507429699	945
-8.99493288194168	946
-29.9934710977784	947
-63.5000687699801	948
-84.5022001733881	949
-89.0006046846304	950
-42.9849882228311	951
-50.9959999566653	952
-96.495859631418	953
-64.9936925473224	954
-75.4903978373874	955
-22.4975667671762	956
-66.4901739513371	957
-73.4806291757873	958
-40.9905337413807	959
-93.9941744727233	960
-24.9895935744007	961
-63.4939153780966	962
-63.9951499434258	963
-88.0000666318018	964
-138.995879240569	965
-92.4881987893946	966
2.50654236118896	967
-40.4954991603844	968
-11.48522288832	969
-2.99289502950603	970
-77.50059425027	971
-50.0004791181047	972
-52.9874358909797	973
-114.500927897558	974
-59.5017537521445	975
-34.9930939444272	976
-45.9956497351284	977
-54.0011909202052	978
-69.4954523565833	979
-53.4682276377703	980
-65.9922858166471	981
-45.4988998934451	982
6.00821960539986	983
-87.9997137982342	984
-30.4940949206324	985
-93.9962462402573	986
-14.5088775444985	987
1.01130106541791	988
-49.9883799117612	989
-100.998786498555	990
-72.4910700879769	991
-46.4904107608263	992
-30.4940106738177	993
-75.9943462567197	994
-77.9889660023141	995
-25.4989855434524	996
-123.497852573081	997
-94.4924555982413	998
-93.0000057989358	999
-110.502111013774	1000
