deltaAUC	iteration
5.00023253979302	132
26.0000981443937	133
-0.500393992930356	134
-39.5000000000001	135
-107.999965023529	136
13.4995217607863	137
110.499986134419	138
-18.5001401361617	139
1.99962609633639	140
-68.4999852902053	141
36.0000016220089	142
-58.0000113812969	143
3.99971745357041	144
139.499848022414	145
8.49941449949989	146
-78.0000269832406	147
67.4999744757488	148
142.500051717926	149
46.999981581752	150
25.0005089882549	151
14.9999667000981	152
92.4997951099022	153
92.4999895263564	154
8.00040884194112	155
61.0001493551019	156
19.4998474484829	157
88.9999518897602	158
10.499785423369	159
39.9999378193914	160
13.4970690364262	161
73.4729843408863	162
-21.4999922747966	163
-103.000083151006	164
10.4764371042504	165
49.4991728268709	166
89.5000289369053	167
31.9998428102655	168
1.4998025762917	169
9.50008710281531	170
-3.00031188639088	171
-65.9999027314931	172
-91.9977723981732	173
67.4998920905159	174
-18.4999664750368	175
-87.4999843193085	176
10.5000507857538	177
-120.500042145437	178
-12.4996012531766	179
-21.9980331698901	180
1.49979346975817	181
8.49984861278836	182
-26.0002030109698	183
-41.0000032027525	184
-102.499986513417	185
-52.4999876196216	186
-94.5133734588473	187
-39.9999486258203	188
-12.5000671500841	189
75.4999164460571	190
43.5003652457615	191
-29.0000098843219	192
20.4998622868868	193
74.4999610393166	194
-16.5004180641786	195
-0.00084219373633232	196
18.0001004847761	197
65.5000253922075	198
-35.9999929505524	199
55.0000710599662	200
7.49999999999997	201
-145.000064618033	202
-10.4998944323381	203
54.4999417743124	204
-50.5019236777616	205
-27.4998972296882	206
75.0002393470626	207
-84.4999361353109	208
-15.5004116593479	209
-11.0003532940183	210
-55.0002232387639	211
-65.5000366674311	212
-32.0000784268948	213
-43.0005455275483	214
35.5000151320141	215
96.5081835895301	216
30.9992455910109	217
-22.4999415310391	218
83.0000538871382	219
-6.99970530307411	220
24.999638539252	221
91.5028466801488	222
-12.9998204183782	223
28.9998507680591	224
25.5000638112872	225
19.0003647812953	226
3.49986124932144	227
-9.99998820075496	228
11.5001273382597	229
-37.5002449467383	230
-51.5006920252044	231
-7.00001102695069	232
68.9999123572415	233
7.4999892813799	234
19.5001183541554	235
-6.50350948305353	236
-86.9999351995841	237
-81.5001986477995	238
-13.5002983988255	239
98.5827633232705	240
-51.5001443267858	241
105.499952716155	242
-18.5014275100988	243
34.9875975848874	244
36.0001532245318	245
30.5009032575337	246
42.999962976045	247
-46.49991127808	248
-68.0000077991416	249
-44.0003687951769	250
13.9999790956902	251
53.5000569288029	252
-33.0001021925202	253
23.0016186851257	254
48.9999075440334	255
-8.50836636750802	256
-49.9999387762941	257
-28.5035446653301	258
-72.535086781366	259
93.4999851195913	260
-80.4986523718537	261
32.5000183019974	262
-35.0017547682573	263
18.4999000799342	264
-65.9996079343811	265
22.4996369813671	266
50.000147105184	267
11.4998111613083	268
51.9999487373213	269
42.5006172111246	270
72.4999697801613	271
-20.4999990947909	272
-61.5002460787166	273
-44.4998741505453	274
29.4998557447557	275
14.9995569613705	276
-41.999867666708	277
9.00004892578897	278
77.5000227303364	279
61.5001750281948	280
-52.5001617875125	281
11.9998419243796	282
73.499212726764	283
70.5004523881975	284
-67.5000088057366	285
57.5002740256971	286
-24.4999684418569	287
-40.0026098633487	288
40.5003014033029	289
-54.0001027789309	290
33.9999266380894	291
-17.0002367317641	292
73.5247235148305	293
-5.99998723068194	294
62.0008898803445	295
-55.9985833329588	296
-37.4999681158532	297
47.5001555887992	298
5.99986312670313	299
-55.5003056101678	300
-66.5006116938235	301
-34.5000002131813	302
-13.5000508072781	303
-1.50000290119607	304
20.5000119525349	305
63.0000694946906	306
-7.50134859820957	307
-5.50000916623395	308
-81.0000165004142	309
-74.5000044912595	310
32.0000095071637	311
-25.4999655959257	312
-10.0000533505879	313
20.5000728500343	314
57.9996654260068	315
72.5002842067845	316
-22.5000720317544	317
86.5003245599204	318
-52.0206636515207	319
38.5000808119164	320
-32.9988739965021	321
46.5002055863957	322
-74.5000119207587	323
31.0000761262347	324
-38.9999104996255	325
-68.4999220062537	326
69.4997515114222	327
56.0000692921727	328
40.5000627726464	329
-12.996665104952	330
22.0000646442169	331
38.0003178901548	332
-20.0000157041462	333
-4.99978287638024	334
-37.5000353807804	335
-19.0000705904492	336
-9.49211837257599	337
13.0001872434515	338
-71.9999876218874	339
92.9999788483626	340
-55.4988113380584	341
68.0000449511778	342
52.9918914616907	343
-98.999914748371	344
47.5000212990248	345
-49.4999889298411	346
23.0000316609159	347
39.5000829287686	348
-31.999966965312	349
-17.9999652637676	350
52.4999154027982	351
16.5000509029287	352
-24.0000375407697	353
85.0000096032229	354
16.4998639716164	355
8.00006268624639	356
-20.9997980946836	357
144.499939037169	358
-78.9995272572656	359
26.0000721915121	360
51.4939580020471	361
27.5011554263751	362
-2.50022998141213	363
55.0001191406529	364
-152.000215104022	365
-8.00010560847198	366
37.9999817792255	367
-92.5000258016253	368
-19.5000953498595	369
91.5006120563398	370
-104.505667771988	371
7.50024756472288	372
13.499913566293	373
3.99965292722266	374
59.5002384381823	375
-23.9998545175641	376
41.500014711983	377
-28.9999372456875	378
37.4917016172672	379
-58.4998926638917	380
62.4988846079754	381
120.499968247394	382
59.0000375163331	383
65.5003161917789	384
-34.5001767861641	385
-73.0003222602864	386
33.5006696429987	387
9.5000737787737	388
44.0000675463123	389
-9.50112608928544	390
79.0000788163149	391
-16.0002796658494	392
-37.5001539627525	393
17.9996933568249	394
97.0002658477806	395
-1.00005675889628	396
13.0001450509831	397
-99.0046149738086	398
-69.5000055500665	399
-26.0204809546424	400
27.4997995206711	401
108.500116848312	402
-17.9998805328538	403
26.999173611611	404
-11.9998596486435	405
-78.9971639176722	406
7.49996419758594	407
53.0003166076067	408
24.9998440697762	409
33.4999506795797	410
-58.5010926686044	411
-30.5000722494123	412
-63.9999985225689	413
-45.0001001550146	414
-93.5005441126841	415
13.000107294713	416
25.999578218595	417
14.9977189066938	418
56.9998658713262	419
114.999957710803	420
102.000187597881	421
8.50023895488627	422
-11.9996445689186	423
17.5047251188159	424
-37.9992132248693	425
54.5008556626397	426
12.5000333140183	427
-5.50681786617886	428
-52.0001028769941	429
112.502378277909	430
71.5001415646537	431
52.5006348019751	432
31.0000879197467	433
-50.500088916902	434
91.4998794362407	435
50.0000881732029	436
100.000082873916	437
1.00023437116727	438
-14.0000225389132	439
-77.5000459506571	440
-5.49986391580137	441
17.000619439846	442
-34.0000258049639	443
27.4997812977827	444
-8.50085035013024	445
27.000092013182	446
-47.0004517808152	447
-7.99984273442374	448
15.0005383394703	449
19.5000472379156	450
31.9998273507526	451
-21.5000000000001	452
1.99988999758216	453
-19.5005612917211	454
28.9990426751057	455
115.998964673637	456
-49.5000088046307	457
-32.4994055278806	458
-85.9993338071373	459
-0.499794230077441	460
-24.4998316889168	461
-75.0000083315423	462
83.4998586018411	463
-152.500202698011	464
70.0001051197262	465
-141.001654918234	466
97.9995861923381	467
-14.0002393193636	468
-48.9998568813594	469
54.0000510057722	470
34.4997228038518	471
-54.4997673293293	472
-1.49994807129417	473
-56.5000742136099	474
48.9999971434502	475
45.9998851760495	476
-16.5000907454559	477
4.00033343027661	478
53.0000501402962	479
30.5001189052807	480
130.000237725084	481
33.0000914154173	482
31.5162742802672	483
43.5	484
2.50000845987199	485
75.999999843393	486
-21.0001220153153	487
-153.998317652195	488
-16.9998969195885	489
48.0001358429364	490
-28.4997140094522	491
-14.000008750438	492
8.99999681617948	493
43.5000206662219	494
24.4999986753607	495
-61.4998473103725	496
-36.9999602820633	497
-24.9970130108621	498
-21.9996972390384	499
-53.9999692059989	500
-63.5000757554895	501
-23.5003148041481	502
97.0002558893089	503
125.000216682599	504
0.999765407106878	505
14.9999730044639	506
57.4995568802225	507
-84.9999685160224	508
75.4998235203826	509
-24.9998324683382	510
3.99999999999997	511
48.4999883190812	512
47.9999580094134	513
14.5001065459537	514
-24.5000147346782	515
26.000008704819	516
75.4997363969411	517
19.9999299741673	518
57.5002385877514	519
-30.5002840019309	520
24.5000245905059	521
25.0000568235016	522
52.9998581822379	523
-10.4999729147562	524
48.5001055786018	525
-83.0010400235522	526
80.5001533179791	527
-54.5000463476122	528
20.9999690626722	529
-18.5001465172227	530
-13.0006838001255	531
-2.50003488176418	532
46.5002500644234	533
100.498298284137	534
47.5000076013759	535
-18.4998681712644	536
45.4998035579042	537
-12.4999533171115	538
-23.0000625787387	539
-41.0000108100564	540
-116.000007704198	541
-80.5001384745656	542
55.4985920541046	543
-8.99981141691202	544
120.514671547672	545
-32.4991695467631	546
16.5000426548594	547
18.0000539501971	548
-46.9986154681588	549
-51.0001009887027	550
-47.0002008155314	551
-0.999829258644809	552
-36.5003918042596	553
-163.500023631432	554
-9.50024206495891	555
62.4996312794915	556
17.9997449299474	557
41.5002340583709	558
-19.0009052263524	559
-73.4998949907098	560
-40.9999624054041	561
4.49960552481463	562
-18.4999673049396	563
-27.0101757896126	564
-10.4999950136898	565
-87.4999245775208	566
111.000006807337	567
-31.4999164889823	568
-14.5002370740499	569
61.0000358149814	570
-41.4999225396041	571
94.0000791523979	572
8.00044207578642	573
-44.4976097073588	574
3.50045813714911	575
100.000428333529	576
93.4999949841994	577
31.9999231125918	578
-79.5030003839421	579
-67.4999563185476	580
-63.4990207989766	581
-63.5000500543795	582
-42.5000676209206	583
-81.5058953111396	584
-2.99976767073224	585
-34.0000442307044	586
-55.4998651074014	587
65.5001281952206	588
14.000266210572	589
-55.4999724399403	590
-72.9999164198434	591
-47.5000304076957	592
12.5005038697622	593
3.50007558344697	594
-39.0007357045233	595
21.0000246920438	596
-17.0005918094569	597
10.9997323741579	598
6.50079000601073	599
-72.9999007288349	600
141.000700361046	601
41.499830324061	602
-77.4996414288007	603
-105.500025056268	604
153.500321962999	605
83.999786229806	606
-63.5003575412674	607
10.9999880735555	608
36.9986114763666	609
-48.4998866905514	610
15.4994824797883	611
-9.99996922439686	612
-38.5000194338847	613
3.50010472469887	614
29.4956606115565	615
-21.5003295136326	616
12.4985303030568	617
-40.9999252662305	618
-5.50003981501504	619
-39.4998032580377	620
-70.4999437431314	621
48.0002776351207	622
-80.9998999911328	623
71.5014679941244	624
-22.4996231952908	625
74.9996547503148	626
11.5187606258643	627
-67.0006428152019	628
-140.500118560813	629
-19.4992339167057	630
-45.9996415835662	631
-25.0000026887227	632
-83.0000198026676	633
22.4998719535698	634
67.4958268414065	635
-116.831333949866	636
-63.9999865528522	637
-8.00016015382192	638
25.5000227591192	639
-99.9999999999999	640
-31.0005076511023	641
-36.9997957816995	642
-5.4998734055352	643
9.99935792765658	644
54.9999828922277	645
30.0044258535592	646
31.9941128247206	647
49.4994348288192	648
22.0001581611291	649
-97.5002606825963	650
35.0000209605687	651
-41.0000650571618	652
30.5082671144915	653
-24.0009630639736	654
34.4996524520755	655
-86.9999892980654	656
58.0028845373433	657
63.5001172112608	658
-9.00000000000009	659
-69.0000117077151	660
-128.000078730102	661
21.9997840921188	662
-43.4995178717476	663
-22.0000769487361	664
70.499115796001	665
-17.5000293317726	666
-63.9999943577342	667
14.499169181515	668
41.0710721032849	669
-26.4998123230312	670
40.5000380229396	671
-28.5001904867223	672
16.4990518754248	673
-91.5001592497771	674
-20.9869779083018	675
79.4999577571888	676
20.5095784989157	677
50.5001548189838	678
22.0001551956936	679
-28.4999721449416	680
-52.0002061226538	681
84.5000539746627	682
-33.0014643037412	683
63.5080253425103	684
70.4998658781785	685
-17.4999216431469	686
67.0000850761856	687
-27.5000491903453	688
115.000020803955	689
-11.999780997733	690
44.5001674431801	691
-51.4999939229028	692
-89.5000822712808	693
26.5004065986528	694
-60.5001887430335	695
11.0000461394692	696
-79.000258550452	697
5.49997025023765	698
-23.5000000000001	699
-58.4999783587234	700
-34.4999974394726	701
-50.4911795995521	702
37.0000723515536	703
-101.500029905662	704
50.0000081499785	705
17.9997499467684	706
-50.4998845756017	707
-70.999997529959	708
22.9999516302509	709
-3.49816815108127	710
-0.500125876525601	711
5.50003264654191	712
97.4999605246838	713
-17.0000314240488	714
155.500060960336	715
10.5000621857788	716
11.4989721230627	717
-51.4989293887929	718
57.5000061119309	719
-38.9998787230946	720
-60.500198928915	721
-6.50006361459972	722
55.5002513666831	723
-26.4995344055279	724
53.9999179839011	725
39.0003518889763	726
83.4999690184812	727
-62.5019172908235	728
-82.9999817642371	729
36.497874669622	730
34.000014393182	731
54.4999574197048	732
-61.5005836620533	733
-120.499402963629	734
9.4999742960363	735
125.499963681442	736
-52.0001703774068	737
-94.5002004532986	738
-9.50011279346177	739
8.99976236868693	740
70.5	741
-13.500305527448	742
42.0000076932792	743
1.50006545010297	744
-57.4994469303378	745
25.9998493335852	746
-58.4985230122349	747
3.00089281352177	748
-58.5000794990543	749
134.49991578737	750
-58.0000059990276	751
-52.9999590490711	752
140.500300968829	753
126.499665240844	754
89.0000284182734	755
-4.00006148765257	756
-16.0031379067109	757
157.000349605538	758
-11.0001222552719	759
79.500105950585	760
-17.4998043250163	761
-0.999895034422764	762
39.5000683144033	763
-5.00013216808213	764
-22.0002037904789	765
33.9999990440735	766
40.9993049146613	767
91.0002155945706	768
121.499947296759	769
-84.5000350194737	770
12.5000246265963	771
-62.9999939780427	772
54.5001191280457	773
77.0000398505303	774
-36.5006663277508	775
42.000046652271	776
46.0009099725854	777
21.9998914093983	778
-136.999904836509	779
15.0000747448479	780
-96.000133613115	781
-15.5004223664774	782
3.00001965686897	783
46.5001156409158	784
-18.9998800902708	785
-47.000039495352	786
4.50149570949196	787
-38.976267893314	788
-114.999175230748	789
127.999807416374	790
-80.9998018045864	791
-69.0007502797952	792
-21.5002183793045	793
-3.99990130407522	794
46.5002222659343	795
-39.9997554887139	796
-33.0000271656369	797
34.9999910203581	798
-149.500063305488	799
76.0773019334071	800
29.4997113212884	801
66.9997549871234	802
-42.0001756922031	803
-22.9998134417649	804
-28.0001538329182	805
-8.99969517400777	806
-13.0000500155679	807
-85.499851219865	808
76.000409810441	809
-14.4999354645334	810
75.4989365495074	811
72.4966493953643	812
-27.5006993429505	813
13.5077380812459	814
10.4983580173553	815
-100.000061926884	816
-15.5002759059424	817
50.9838632480804	818
-44.5004568866214	819
-98.4990421968652	820
46.0009289840249	821
47.4995874476572	822
-55.4995512552702	823
26.0001306419828	824
9.99969725930782	825
-27.4999709711278	826
38.4998989193082	827
75.5000969592089	828
81.0010698541218	829
59.5000789895625	830
27.4971156451539	831
30.5001456579817	832
-169.499983270512	833
-39.0000297788889	834
3.49989513977295	835
18.4998702975487	836
-30.0000253204084	837
-61.999931556618	838
50.9996854390182	839
5.00000824467892	840
68.5003058070982	841
-80.4997768458573	842
-2.99960518698038	843
7.99995354420199	844
34.999984261873	845
-37.500461627392	846
25.5001452402987	847
-44.4997542552895	848
71.4999290647123	849
124.501297895252	850
14.0000123671549	851
58.9999105024614	852
-69.9999135202532	853
125.499873829463	854
-52.9998840454175	855
15.5001476069482	856
-22.5000623198043	857
-45.9999516155275	858
-52.5000081701783	859
12.4986374993474	860
37.4999737044	861
59.0000171638868	862
-151.999691731763	863
-82.9986768038	864
26.0000325663876	865
-38.4989634383431	866
135.000131367021	867
-7.00020023481477	868
61.5001885135873	869
-58.5001060205371	870
-35.499940217287	871
34.0005644139929	872
-51.0002178415233	873
14.5000775878668	874
-117.000049291417	875
-38.9986080732303	876
143.999928440229	877
14.9999481690419	878
34.0000053531117	879
64.004501702842	880
23.5000954103319	881
-20.5001708304607	882
13.988436094492	883
-26.4993869288733	884
33.4994291421948	885
-7.49883805514716	886
28.5000093659017	887
40.5000503523921	888
-46.5002731153785	889
-150.000925214114	890
-71.9999849775206	891
11.4922554658362	892
-80.4999777030538	893
-93.0000756433362	894
-39.0000724782479	895
-50.9999449759825	896
-42.9940141850555	897
-32.500119613492	898
44.0002646448411	899
29.500137027761	900
-14.0004754654175	901
90.9998502422274	902
56.9998798952531	903
-30.499564472069	904
-64.9999384833627	905
8.00054632519146	906
16.5000536207291	907
-19.0001696964064	908
91.5001235120061	909
-31.9997017059527	910
-75.0001426237371	911
-6.49995544138588	912
-70.5000513427657	913
91.0016529540931	914
5.51936224159698	915
-46.5001911169803	916
-47.4998927346053	917
43.4910293033862	918
-73.4997761627617	919
-36.5001201689637	920
-14.9990104756342	921
-2.00007340905739	922
30.5002019273776	923
-77.9998397134828	924
45.0000595688981	925
-13.5000421335023	926
34.4999713101783	927
-102.510289921423	928
-1.50060185797264	929
-118.000623746738	930
-36.5005818907034	931
-3.00018016088637	932
-51.5000983815164	933
-156.000076005614	934
-10.5001218237965	935
-17.0002462944984	936
80.5006537390038	937
-22.5001820516308	938
7.49964401199315	939
70.0000243824602	940
83.4999336068702	941
-93.9458265762033	942
65.9999574004378	943
87.5000579307313	944
-21.5000244759953	945
-75.4999844420927	946
24.4997633645513	947
-32.5001499893151	948
1.50089627657218	949
44.5000151759698	950
-58.5000401630671	951
-61.0000486382803	952
-81.0006015776309	953
4.50001793980317	954
-23.5001890654965	955
-25.4995287517119	956
-24.0000382297637	957
-19.0001160095001	958
44.4997030455966	959
-64.5004388372522	960
70.9998466092366	961
-59.4997175630584	962
-49.0000223228533	963
-72.9998852659708	964
-54.4996431921338	965
38.9998775681347	966
25.9999945239592	967
19.0000041230401	968
67.9998138933797	969
43.5002851080449	970
-25.5000552218657	971
12.5001394247778	972
-125.500005935825	973
9.50003069262513	974
-0.499949742168496	975
-51.9999447661987	976
2.49989396926799	977
71.48166528679	978
-70.5004082241081	979
12.5000380701823	980
52.9999248417916	981
-71.0000591174065	982
-35.500254239039	983
31.5031886866851	984
-73.4998691268519	985
92.9999578949368	986
-69.0004042026073	987
15.9995427331784	988
58.9997941906325	989
59.0000297940924	990
43.0002802597376	991
-93.0001304868142	992
-32.9999570373741	993
-69.0000241996834	994
-25.0001051292597	995
-28.4999701346949	996
15.500030931737	997
15.4999813540495	998
14.9997737808462	999
-73.999988589029	1000
