deltaAUC	iteration
48.9999999999999	422
-27.500228205507	423
-13.5001494316313	424
-8.5002295110819	425
-11.4982188613811	426
-8.00053937465975	427
32.9999072373165	428
-56.5001757337956	429
-11.50005280533	430
3.50012968497748	431
-89.9999136555659	432
12.9998283838664	433
-33.0007785081392	434
19.5000315574126	435
8.49995095223073	436
55.9999046494181	437
-13.5097122747474	438
10.4996492275514	439
29.5001525998051	440
-30.4998573908549	441
85.4995177755678	442
-54.5000644279357	443
11.4999331051671	444
-50.5000300118537	445
-15.9998434469211	446
-39.0000056424401	447
12.9998283838664	448
-13.999694266393	449
-22.4989372456115	450
-67.0000234162597	451
7.50021707942756	452
9.00018641210988	453
-10.0000141206688	454
12.0014228024148	455
-5.99994519361746	456
52.4999357937148	457
-37.0004696370609	458
-29.5006570937369	459
50.0000640552743	460
3.50012968497748	461
52.0000539993738	462
12.5002838864176	463
4.499805046571	464
-35.4992196411955	465
-12.0000065443527	466
32.500139803229	467
21.4999767338447	468
33.0007785081392	469
9.49936979807217	470
30.0006488034537	471
-10.9999142982418	472
-14.5000125944699	473
31.0001440682813	474
56.9999747056705	475
13.9990942930921	476
-34.0000231252246	477
6.50020663724888	478
-8.99992750172976	479
-10.9999250485687	480
33.0001226360912	481
-34.4999820092272	482
-8.50007492094073	483
-39.5007982132756	484
14.5000265580252	485
15.5001226929892	486
16.0001610745733	487
-20.4999887835655	488
0.999710760093421	489
-0.500364417678952	490
33.4990852239407	491
-54.5002220234812	492
28.0007596635988	493
28.4999516784579	494
-21.8397577056362	495
-15.9999886161762	496
30.4999102546487	497
30.4985151211222	498
18.0001384371571	499
46.5000802514402	500
48.9999378097514	501
33.4934331997088	502
83.9998446650306	503
8.00010438071001	504
-28.4984384263967	505
13.5003691234593	506
-7.99927528157184	507
-35.0000622048747	508
3.50003571113172	509
19.5000315574126	510
-28.4999516784579	511
53.0000937943445	512
-18.9995414717907	513
22.4989372456115	514
34.0000214840957	515
30.0000205717488	516
8.00010438071001	517
32.0012255820857	518
62.0001984998165	519
-6.50020538687323	520
7.00089514836861	521
-33.4990852239407	522
10.500074973927	523
-22.4999259519578	524
39.4995906128741	525
-16.4990438092469	526
8.49995095223073	527
-3.00085375382241	528
-37.0004696370609	529
26.0001710917632	530
-10.4999950945311	531
6.99931975314013	532
61.0001420348929	533
5.50028731976312	534
0.500010141781672	535
14.5007216699545	536
-26.4997684547226	537
18.0000277172891	538
16.4995353857269	539
55.000302915135	540
-12.0000065443527	541
-32.0001458754423	542
48.9999378097514	543
9.00014255164035	544
28.5000403067179	545
-0.999812334525529	546
-14.5000125944699	547
7.99988128143519	548
-9.50012119520875	549
26.5000415338238	550
-15.4999629911351	551
-51.9999097502197	552
6.0247785050982	553
-34.0000214840957	554
13.5097122747474	555
-17.5003339800988	556
25.5004483257889	557
-27.5001165840392	558
8.00010438071001	559
51.5000841596855	560
-34.4999820092272	561
-7.99988128143519	562
10.000050692935	563
-15.4990695593133	564
6.50024477904816	565
-34.5000888654517	566
33.0007785081392	567
-27.4999707805201	568
-37.9998864964759	569
-17.499970980409	570
30.4999102546487	571
27.5001021650143	572
-9.99862812019614	573
-55.5002443701151	574
-55.5002443701151	575
-13.5097122747474	576
-9.99920955351519	577
-44.4994655101973	578
-58.0000935861657	579
56.9997617997843	580
-35.9998371389087	581
-26.9613703157177	582
-6.99980422889541	583
11.0001841261524	584
7.00089514836861	585
11.5006616825689	586
-6.50024477904816	587
-15.4999629911351	588
59.5000307731286	589
35.4992196411955	590
6.0247785050982	591
-29.0000877635335	592
-17.4999834910407	593
-32.5007159819028	594
56.0000591017373	595
43.9996873680856	596
28.4984384263967	597
-19.9998892362934	598
-13.0001414113497	599
-57.5002191492612	600
-13.5003691234593	601
-51.4999646677813	602
6.49996278357446	603
35.4992196411955	604
32.9999072373165	605
12.5002838864176	606
44.4997496756063	607
-9.50012119520875	608
-12.0014228024148	609
10.500074973927	610
36.5028229535525	611
36.4999340456587	612
-27.5001021650143	613
-28.4980565085628	614
-50.0001226479504	615
53.5000852498775	616
14.5001817746464	617
9.99976097418119	618
12.4944835832392	619
30.0003219331211	620
10.5000584349526	621
-11.0003564292081	622
34.0000231252246	623
-49.0003242816506	624
-61.9999684629396	625
6.99983737037252	626
22.499228401216	627
-55.0002766426687	628
28.5000503504659	629
1.99962951301978	630
-1.99991328126924	631
24.000173484943	632
35.000417560868	633
-18.9995414717907	634
10.5004433774217	635
-13.0002804034183	636
15.0013447685719	637
6.00004641755891	638
28.0002967407365	639
11.8458299630097	640
13.999694266393	641
-17.0002040937594	642
-15.0008869987229	643
-4.50325550214495	644
-16.4990438092469	645
-20.9996232122162	646
56.5001757337956	647
-59.0002491516272	648
32.4998764977539	649
-24.9998367166284	650
14.5007216699545	651
-10.0004485869214	652
-30.0006488034537	653
-12.9995677844856	654
-12.0000065443527	655
15.0002515151128	656
-9.99993717605037	657
11.50005280533	658
34.4999586573812	659
25.9999589878714	660
2.00025029804743	661
-32.5007159819028	662
10.9999577147885	663
-13.4999286823831	664
-58.999988347268	665
21.9999707168914	666
-6.99983737037252	667
44.4999891845045	668
17.5136351619689	669
61.9999684629396	670
10.5000685024546	671
-28.4984384263967	672
-23.4998941282146	673
10.5000584349526	674
-4.50018218299942	675
29.0000877635335	676
4.00008029326864	677
-10.4999950945311	678
-12.9999446764523	679
-13.5005895455778	680
-33.0001160912024	681
41.0001214890936	682
37.0000669366344	683
9.99862812019614	684
-28.0002967407365	685
-15.9998434469211	686
-25.0001902457032	687
41.500466996813	688
9.99862812019614	689
4.50031789720498	690
10.5004433774217	691
-13.0002804034183	692
33.0007785081392	693
1.99991328126924	694
34.4997858692826	695
-26.5004915749828	696
28.4999516784579	697
4.50046262321638	698
-0.500087033366981	699
11.0003183494534	700
-9.51225683152114	701
-23.9998433348845	702
3.49948335123878	703
33.0001226360912	704
-26.5000415338238	705
15.0008869987229	706
-24.9998144296968	707
18.0001384371571	708
-33.0001160912024	709
13.0004223001841	710
-20.4999178624516	711
-41.0001214890936	712
-33.0002501022146	713
-4.50325550214495	714
34.0000231252246	715
55.0002766426687	716
26.5004915749828	717
-58.0002669440853	718
44.4997496756063	719
-0.999970881757122	720
27.9998758370459	721
-14.9996156853307	722
61.9999684629396	723
30.0003219331211	724
13.0001414113497	725
9.49998975208177	726
-0.999812334525529	727
-31.0001440682813	728
22.0002496992875	729
-44.4997496756063	730
56.9992533093248	731
-56.5001757337956	732
20.4999178624516	733
-4.50031789720498	734
14.5007216699545	735
30.4998573908549	736
-3.5005608810975	737
-22.4999259519578	738
-38.9999368132526	739
29.0000735915191	740
51.5000988847248	741
-12.5001275239509	742
56.9992533093248	743
-10.0008660779725	744
44.4997496756063	745
-27.5001165840392	746
10.4985220521828	747
-30.9984906818056	748
-13.4999286823831	749
-9.00086626834087	750
-51.5000988847248	751
-11.8458299630097	752
19.0000582247497	753
-5.50012702606745	754
-11.5001356206026	755
34.5001944153795	756
7.99960523122598	757
-4.99989598711431	758
-13.999694266393	759
4.50010547782995	760
-12.5001400832085	761
-25.5004483257889	762
-37.0004696370609	763
-51.9995830154319	764
19.0001790313805	765
6.99983737037252	766
-4.50010547782995	767
-6.0247785050982	768
-12.9995677844856	769
-30.4998573908549	770
14.9996156853307	771
3.49887297870293	772
-17.4999834910407	773
15.9998434469211	774
37.4994429348963	775
-34.5001944153795	776
-12.500167671296	777
-30.9984906818056	778
-25.9994386004353	779
18.0001384371571	780
59.5000663695666	781
-1.99991328126924	782
-4.9990803384004	783
34.4997858692826	784
24.9998144296968	785
28.0007596635988	786
4.50010562616791	787
16.0001363665648	788
9.99862812019614	789
-29.0012826227322	790
35.0000622048747	791
0.500364417678952	792
-14.4996760090215	793
-4.50046262321638	794
-62.5001161514568	795
-3.5005608810975	796
13.4995565101643	797
-35.000417560868	798
19.0000582247497	799
9.00086626834087	800
18.9995414717907	801
11.999924704095	802
14.0001801649152	803
6.99980422889541	804
6.49948613314189	805
11.9999991822368	806
7.50042082511095	807
-22.0002496992875	808
83.9998446650306	809
10.4985220521828	810
-23.0001762388249	811
-41.500466996813	812
-7.50042082511095	813
55.500113603081	814
-9.00012466888546	815
-8.0001280684188	816
-33.0002501022146	817
28.4998979666338	818
5.99995505586139	819
-0.999812334525529	820
-55.000302915135	821
-57.0002247996609	822
-7.50021707942756	823
-22.499228401216	824
30.4985151211222	825
0.999710760093421	826
54.0001574598381	827
2.49876039725854	828
-15.9998434469211	829
44.4994655101973	830
-6.50058063643087	831
-3.01107283165754	832
-13.0001414113497	833
-54.5002220234812	834
54.5000229756515	835
56.0000591017373	836
-31.4999605387389	837
15.500302598294	838
37.0000669366344	839
-1.99991328126924	840
32.0001458754423	841
-22.499228401216	842
-55.0002766426687	843
28.5000403067179	844
29.0000735915191	845
5.00004599566751	846
26.0007544115124	847
-28.4996987136096	848
4.49979192066797	849
-11.5001356206026	850
26.4999166088445	851
-6.00004641755891	852
-28.5000503504659	853
-3.99983549258081	854
51.5000841596855	855
-48.5000528764418	856
-8.5002295110819	857
-23.5003775374302	858
-13.9987438475694	859
3.99983549258081	860
-9.49998975208177	861
-18.5002522031314	862
13.0001414113497	863
3.49976205467465	864
12.5001400832085	865
-29.9995456282113	866
-9.99862812019614	867
-28.5000403067179	868
19.5000315574126	869
-28.4998979666338	870
4.50046262321638	871
3.5001634316223	872
27.4999707805201	873
-61.0001420348929	874
-16.4990438092469	875
29.0000671790726	876
-14.9998454990583	877
-51.4999646677813	878
29.0000877635335	879
-56.0000591017373	880
8.99970293092559	881
-7.99927528157184	882
-13.0001414113497	883
17.4999340441873	884
35.000417560868	885
-79.9999650893934	886
-8.00012369075978	887
18.5002522031314	888
-11.5006616825689	889
4.50010562616791	890
7.50002682932535	891
-3.49974401591402	892
-1.49999053897551	893
59.0002491516272	894
10.4985220521828	895
-34.0000214840957	896
-5.99997474548246	897
14.5001817746464	898
-28.4998979666338	899
-26.4997684547226	900
-41.0001214890936	901
49.5004348063253	902
38.0001772677315	903
-15.0013447685719	904
7.99993196260755	905
-37.0000669366344	906
-62.0001984998165	907
-13.0001414113497	908
-19.0005843339819	909
-6.00010875337478	910
15.0013447685719	911
-15.0002515151128	912
0.499857706018304	913
44.4999891845045	914
-9.00012466888546	915
6.49990983865985	916
-20.4999887835655	917
10.0000141206688	918
-6.49996278357446	919
23.3677729515923	920
2.5002594481013	921
2.00025029804743	922
15.4990695593133	923
6.00004641755891	924
-18.0000277172891	925
-4.00008029326864	926
-64.0000011565526	927
3.00085375382241	928
-13.5001873904729	929
11.5007553096817	930
-28.0001819453501	931
15.9998434469211	932
-22.4989372456115	933
-36.9999727693061	934
15.500302598294	935
-28.5000503504659	936
17.9999151726313	937
28.5000403067179	938
-23.5003775374302	939
8.5002295110819	940
33.4990852239407	941
37.9998864964759	942
16.4990438092469	943
83.9998446650306	944
17.5000905053508	945
12.9999446764523	946
36.0000730701412	947
-28.4980565085628	948
-17.4994750431884	949
-32.0001458754423	950
27.0000147769303	951
28.4980565085628	952
30.5001573653417	953
10.5000685024546	954
-33.0000587135737	955
41.0001214890936	956
13.5001873904729	957
-30.0006488034537	958
34.5001944153795	959
61.9999684629396	960
14.4996760090215	961
54.0002271906504	962
61.9999684629396	963
9.99862812019614	964
8.50046197559141	965
-44.4997496756063	966
-3.50012968497748	967
-9.99993717605037	968
-42.999967915265	969
10.9999577147885	970
-21.8397577056362	971
85.0001438139473	972
-18.0001384371571	973
8.00012369075978	974
-34.5001944153795	975
29.0000877635335	976
10.5010177868272	977
24.9994596168217	978
7.49993215787794	979
23.4999911988691	980
12.500167671296	981
-27.9998758370459	982
27.500228205507	983
-56.5001757337956	984
-29.0000877635335	985
-24.4999820363492	986
-16.5003160138178	987
14.999994275663	988
12.4999520224917	989
-11.4999331051671	990
-8.0002901171942	991
-4.9990803384004	992
-22.5001328910297	993
12.0000352841304	994
54.9999422180893	995
32.500014015457	996
-17.0002040937594	997
36.9999727693061	998
-7.99993196260755	999
50.0001226479504	1000
