deltaAUC	iteration
-85.5034229887893	120
-47.4963875703656	121
-35.5032917299956	122
-67.9984355424433	123
-52.0002753924426	124
-69.5049702806752	125
-61.5021630068145	126
-63.0018660173857	127
-33.0031503887979	128
-55.9999005340001	129
-61.4989680295527	130
-49.0006161424959	131
-74.0036030686194	132
-99.5003372679444	133
-53.4985312994587	134
-32.0030253190862	135
-70.4990876867096	136
-61.4994852782446	137
-68.4992703604151	138
-71.9658359022621	139
-55.4942150043898	140
-58.5009469317439	141
-40.5011650263389	142
-57.4981145959425	143
-59.4999806544854	144
-86.5041088518603	145
-51.0004723061078	146
-40.5000052729927	147
-37.0022538791266	148
-78.0013247557915	149
-65.5021722817374	150
-90.5030695799877	151
-54.502415632118	152
-54.0018851072913	153
-73.0024740614421	154
-60.001386426286	155
-39.9999765573993	156
-59.5040791223742	157
-31.9957705717481	158
-48.9995367065368	159
-68.4956624266408	160
-56.0011287731985	161
-82.4998889295204	162
-66.5043491869685	163
-78.9979638949197	164
-88.5023908090265	165
-54.0013204853869	166
-65.003728809363	167
-63.5020543069051	168
-59.5006684635974	169
-82.9993028246141	170
-53.5025058863247	171
-97.0015982260922	172
-90.0034814046949	173
-52.0028004505713	174
-76.9980474243912	175
-29.5001499526472	176
-57.99802268721	177
-40.5038737017647	178
-73.9993150468647	179
-51.9992635446413	180
-34.9966246844675	181
-88.4999236137531	182
-68.9994059316317	183
-85.5020675135485	184
-58.005368758602	185
-67.99714237925	186
-64.0045505427702	187
-55.499897939725	188
-82.5020716926799	189
-55.5003538992095	190
-81.0006458636202	191
-77.5016568638989	192
-43.5009695562088	193
-72.0054393952478	194
-54.5046049734483	195
-56.5005315619251	196
-111.503797470087	197
-50.9987449426871	198
-58.0004047729	199
-78.0006561319877	200
-63.0043441027187	201
-26.0014103480459	202
-63.0009460493055	203
-81.0019287172881	204
-65.0017289297151	205
-71.9982487272816	206
-50.5022910338201	207
-43.0019525081032	208
-51.0046245172061	209
-68.4992703604151	210
-68.4987782621677	211
-75.0039328856856	212
-43.0039803492461	213
-50.0014344613522	214
-63.0040460419273	215
-80.4999775309511	216
-78.998332845779	217
-70.004477338142	218
-73.0018447006902	219
-76.5020587231594	220
-53.5030757138125	221
-71.0017708522386	222
-62.5017634604598	223
-52.0018329501095	224
-58.4944247138585	225
-46.0012996845689	226
-69.0016523564166	227
-83.0009896920709	228
-43.5030162148805	229
-89.5031870941	230
-96.5191052866492	231
-48.5007002056896	232
-69.5035246737459	233
-99.4965013945357	234
-68.5026679102406	235
-70.503342423142	236
-52.4999944142602	237
-53.4913166855188	238
-60.9990105546796	239
-72.5045571836139	240
-57.5040250041574	241
-62.997441276433	242
-63.9518728650209	243
-38.0053007153459	244
-77.4966914267839	245
-62.4968973583766	246
-57.0015048671135	247
-82.5043030780013	248
-60.4684349345208	249
-88.003284074217	250
-44.5018854849248	251
-67.0031972737079	252
-64.0022347310804	253
-56.4984994805326	254
-81.0042252816872	255
-54.0039427454453	256
-59.5030525966923	257
-43.9769509224068	258
-72.5036129991918	259
-62.495519603879	260
-32.9999602794755	261
-74.0023252191425	262
-65.999633501911	263
-83.0007685537335	264
-64.5046071550755	265
-111.000251389864	266
-67.4979483487892	267
-77.498790255861	268
-75.0038095012744	269
-71.0024071417419	270
-76.0050193747866	271
-49.5028153733683	272
-66.9995301134954	273
-107.4994422598	274
-90.5016086980312	275
-87.5019774298085	276
-92.4981973933523	277
-79.503055845315	278
-72.9974145525181	279
-75.0029590442863	280
-19.0005686080875	281
-84.503532547623	282
-82.973491363909	283
-33.0012922034753	284
-53.5014188891794	285
-97.0071934505414	286
-55.0042916403753	287
-43.997087311617	288
-73.9994551166281	289
-77.0031293491004	290
-82.9876415758422	291
-55.9983960740237	292
-58.5007218248585	293
-60.5019354621901	294
-40.0025734731714	295
-85.9995938571467	296
-60.0039484192141	297
-57.5003134355366	298
-34.0004305202537	299
-34.0016592082644	300
-95.9993391379401	301
-46.5032655381014	302
-80.5016049174576	303
-81.0020740743606	304
-56.5031737888975	305
-48.1076080128314	306
-22.9989794632913	307
-90.4999960078749	308
-77.5009548803742	309
-66.0029543503179	310
-71.5015218545149	311
-86.0005308397682	312
-101.000197964011	313
-63.0012214736129	314
-96.5030550921459	315
-73.9983615388256	316
-57.4994917993337	317
-58.499142976976	318
-73.5019175645364	319
-60.0018302878746	320
-56.5013163742775	321
-70.4966530087032	322
-49.5036782121912	323
-61.9979634013094	324
-84.5033075121264	325
-43.5018773741285	326
-56.5021202682462	327
-43.4998560729707	328
-51.4997361990143	329
-34.0024324321956	330
-114.499897511854	331
-65.503605452085	332
-58.0004561456627	333
-65.9999437690262	334
-61.9973248613293	335
-66.9958992725612	336
-61.5008039800995	337
-53.0021489504313	338
-67.0026494802996	339
-46.4796259350323	340
-59.5000706056847	341
-44.0028706153863	342
-80.0006329051214	343
-71.9658359022621	344
-85.5030881058748	345
-67.5021719391967	346
-23.4996867019251	347
-40.5020174175321	348
-19.5032268064411	349
-63.0014576211277	350
-70.0019120123471	351
-48.5056253068041	352
-73.4440571252584	353
-85.5010361694538	354
-83.0037858528431	355
-49.5040376164189	356
-67.0008260315309	357
-56.5049688452949	358
-57.9603080272539	359
-39.9993242098144	360
-72.0040784960196	361
-98.0016380316316	362
-76.000681326908	363
-44.4987531035377	364
-98.498993806927	365
-61.5019444317749	366
-64.0045517913096	367
-60.5042131627478	368
-89.9974370847784	369
-68.501548387447	370
-114.501170461691	371
-41.0005978756948	372
-71.501954998463	373
-104.004240975658	374
-72.9984803453653	375
-46.0024375183311	376
-63.5046503204108	377
-35.5008505020857	378
-39.5025880335759	379
-72.4990365677449	380
-39.0023680645044	381
-90.5046571205769	382
-47.501851831864	383
-66.5028015479834	384
-64.0023444691381	385
-78.9994270877895	386
-51.9970746776554	387
-36.50226552336	388
-24.0012101943495	389
-58.5027499267281	390
-74.003377811161	391
-57.0080500162184	392
-53.0021366089014	393
-56.0009252140201	394
-57.5033225541408	395
-66.0026759297066	396
-77.4996998074664	397
-77.5045426904862	398
-70.5015946407767	399
-61.5041112058569	400
-52.4662239921147	401
-50.5036901758779	402
-92.496183641199	403
-63.0055734100807	404
-100.504236670158	405
-33.5021448616999	406
-62.499206722378	407
-92.0020077286256	408
-73.4985579714526	409
-24.5038924423526	410
-74.5032792595931	411
-77.0020528297065	412
-55.9646670633402	413
-77.0029243425247	414
-38.5000834158051	415
-87.0025492127457	416
-59.0019489537306	417
-96.0031676694462	418
-59.5033677514522	419
-72.0033167472574	420
-45.5044410732633	421
-63.5003654093891	422
-87.0073616740173	423
-69.0027463311114	424
-13.0002483684805	425
-34.4977632312791	426
-39.5009787322527	427
-76.4944944903585	428
-53.500411256451	429
-37.9999046258274	430
-70.4952499584974	431
-56.5005734388424	432
-61.502556032917	433
-92.0049533853775	434
-81.9947645193785	435
-60.0006782473462	436
-54.5017428121598	437
-40.5030323487472	438
-60.503307922696	439
-38.0007823207058	440
-99.0048287548173	441
-73.0001668079302	442
-91.4977832327099	443
-79.5008205942507	444
-79.50173685086	445
-61.5007698769296	446
-76.5069698362672	447
-59.0033304669721	448
-63.4980383811414	449
-56.9565734061331	450
-40.5016789183039	451
-72.0057877206826	452
-67.5002244542152	453
-64.003563230683	454
-50.5014632096639	455
-58.0024720576652	456
-84.4976092974021	457
-41.5004219038979	458
-95.9345572648954	459
-30.4989490162168	460
-46.4963766565863	461
-40.9958917293356	462
-71.5100964012423	463
-60.0000202530679	464
-74.0027727937165	465
-57.4978138692914	466
-66.0014380891494	467
-60.000800154608	468
-68.0012280991804	469
-85.00229117732	470
-39.5022060932012	471
-86.0016130016795	472
-77.4983559353773	473
-33.0049947196458	474
-42.0034002568589	475
-71.5034689794791	476
-42.0021548955541	477
-64.0022167878379	478
-46.50262919649	479
-66.0032024008517	480
-85.0665894364272	481
-46.5038024849255	482
-80.5032655241645	483
-80.5047976051249	484
-64.5008716524355	485
-60.0028739641684	486
-91.504194448099	487
-66.9997206742909	488
-39.0011182572111	489
-65.0005423546946	490
-56.5019010855061	491
-52.5001695402497	492
-51.5031707035606	493
-71.4998220313996	494
-39.5026583174914	495
-63.5003536259852	496
-82.5016990714108	497
-46.9970636229831	498
-79.0040039623536	499
-66.4990720616248	500
-90.5037767911756	501
-69.5016150394279	502
-88.5037634105107	503
-86.5011346779783	504
-29.0023504215148	505
-38.9955350601169	506
-40.9969312917373	507
-64.5025480918352	508
-48.0038308439408	509
-49.9974559632527	510
-35.5022094075701	511
-49.0024751749322	512
-118.505131603666	513
-73.002978328474	514
-17.5031732094253	515
-70.0040842708061	516
-80.5005912343788	517
-48.5042633384554	518
-55.0023392846337	519
-40.0031621111406	520
-43.4981186699099	521
-59.5022870012235	522
-66.0019308389991	523
-72.0028596931498	524
-53.0009449304725	525
-41.5012843735651	526
-79.9593003409383	527
-99.0050003350134	528
-65.9998753598455	529
-54.0009293717084	530
-36.4996509328303	531
-89.5128588926065	532
-57.0018769817927	533
-79.4875859745986	534
-61.0020600416902	535
-64.5029888378695	536
-78.5010572305625	537
-55.5024966878461	538
-71.9997481601125	539
-48.501181096907	540
-43.9949730802839	541
-68.4977745742927	542
-32.0013189528459	543
-58.499465002227	544
-84.5009111005234	545
-66.0031376990146	546
-83.0047926671816	547
-26.9998901087699	548
-62.004018018865	549
-36.0020077289146	550
-70.5038030700322	551
-66.9996508170591	552
-81.0025529579303	553
-54.0048694755595	554
-43.0000718757598	555
-35.0028890178887	556
-96.4970748444825	557
-55.999949846049	558
-57.5017641519954	559
-46.109733712006	560
-18.5009960898316	561
-48.0010498839825	562
-29.005037963236	563
-26.5012969406536	564
-73.5015971452278	565
-48.4978309492175	566
-41.5018326766783	567
-84.505314516346	568
-70.0027884616539	569
-67.5015559631347	570
-84.5054161925977	571
-61.0021947471519	572
-87.0029028981781	573
-85.5031299372363	574
-80.5025756782908	575
-62.5010119648041	576
-53.5019345759504	577
-92.501313650041	578
-59.0039050139413	579
-45.5023980556717	580
-56.4988901777105	581
-60.0030753344439	582
-31.9998524269386	583
-74.0010435205255	584
-54.00226800199	585
-79.0034418364302	586
-68.0030503404457	587
-98.4996807708015	588
-76.4993437864562	589
-75.5023518337502	590
-63.5015985470534	591
-57.0007346930345	592
-48.0310823221824	593
-87.0008442190211	594
-52.4962462574486	595
-61.5034245378387	596
-41.5000015587473	597
-75.50210932268	598
-28.5074329702255	599
-58.0025310970283	600
-63.5034423523657	601
-80.002459569809	602
-38.5030447746715	603
-82.5041546312284	604
-55.4976092492344	605
-90.9962026732525	606
-84.5017876385716	607
-56.0066711901073	608
-63.0012444629746	609
-76.5021606170136	610
-46.4982629185519	611
-48.0004817102811	612
-52.0019241222662	613
-69.5056815066747	614
-71.4989901327039	615
-58.0047209297625	616
-44.5023022755547	617
-77.9966215398067	618
-42.0048951389495	619
-51.0006169394563	620
-84.5053764205029	621
-66.0009320835731	622
-37.0005009751245	623
-75.5001699039896	624
-67.0054372019166	625
-36.4988645063352	626
-79.0056966356798	627
-101.503384703794	628
-57.0022329854815	629
-73.0020493006198	630
-74.9991589497932	631
-51.0020079778323	632
-77.5033136491033	633
-48.501611439727	634
-70.0002023971211	635
-48.0017866465182	636
-20.5030359042855	637
-72.0057999076034	638
-79.5007633144921	639
-85.0026323417919	640
-49.5001927629421	641
-66.502185495505	642
-49.5042412038638	643
-54.9985073468373	644
-41.0013971321997	645
-83.9995118343372	646
-82.9969971537793	647
-90.0013713246202	648
-77.9991802822422	649
-35.0040815777414	650
-46.00062134771	651
-83.9995118343372	652
-81.0038221549423	653
-68.502275177754	654
-71.5013679589248	655
-65.0013657240583	656
-56.0015007385429	657
-88.5043247234291	658
-67.0015883130189	659
-58.5050322727623	660
-55.5027161168718	661
-66.0016479714244	662
-78.5002998212037	663
-90.0013713246202	664
-71.0007069459673	665
-45.0030275998133	666
-75.9987973503225	667
-42.9925755191205	668
-41.0018242056731	669
-27.5054465972127	670
-55.5005735451495	671
-74.5046883430611	672
-79.0011419477108	673
-59.0029637998865	674
-61.001494609999	675
-48.0000505209813	676
-69.5015794680419	677
-72.0014426398642	678
-48.0006239183418	679
-43.498789993602	680
-61.5047459820421	681
-56.4999980022926	682
-29.9977020321562	683
-41.5011255616124	684
-77.001036532963	685
-49.5007892698422	686
-67.4975671654819	687
-60.002589736463	688
-61.0037617371424	689
-32.504562290054	690
-79.5016534824067	691
-30.0102896046178	692
-41.5014422656357	693
-38.5039684850784	694
-85.0011662773155	695
-44.0030695610466	696
-29.4374970396464	697
-90.5011735947042	698
-47.9996045641664	699
-72.4972093674266	700
-40.0026879063219	701
-68.4985035779724	702
-55.5024634882177	703
-42.0021492528615	704
-78.5002725585708	705
-59.4982386519425	706
-86.9948104786954	707
-66.5041240168104	708
-56.5027738496067	709
-62.5096136462353	710
-70.4740958132572	711
-70.5032027251158	712
-50.002634322782	713
-54.505153564259	714
-38.5007708866582	715
-49.5015465245034	716
-68.0005193164292	717
-89.5009298113554	718
-36.9983693285866	719
-111.997885784388	720
-81.0035177697892	721
-80.5000901394628	722
-40.0001392451675	723
-75.5034352105146	724
-40.0018157299046	725
-49.0026412764816	726
-53.5000469375146	727
-64.5011161786264	728
-63.0029147488086	729
-62.0034782464766	730
-47.0010254494055	731
-75.9995752206103	732
-38.0033455934761	733
-69.0009138038863	734
-60.5075182253301	735
-78.9877708116825	736
-76.0026119428862	737
-59.4993852706575	738
-85.99839944348	739
-76.0045568788837	740
-70.5012742299682	741
-87.9977411438305	742
-48.5005427981432	743
-37.5004573314006	744
-81.4976246524487	745
-90.9985357577755	746
-80.5021310174859	747
-39.500707203515	748
-72.0008801154198	749
-89.9818712158171	750
-59.5015074884777	751
-84.4976909701574	752
-52.9976174656127	753
-59.4991120744088	754
-67.0034415388558	755
-61.5009872583077	756
-78.0061198603609	757
-72.9990212360239	758
-55.9983090651091	759
-65.002775116755	760
-37.5030727155392	761
-55.0073989447958	762
-68.529170626625	763
-51.0004006727152	764
-67.5019456880606	765
-61.0027028043445	766
-41.4983065426073	767
-57.0025087596692	768
-58.0026037853727	769
-58.0005710392597	770
-33.5005625988809	771
-92.0053967436408	772
-56.4978768655278	773
-102.0035841206	774
-69.5046245947989	775
-67.5030472029243	776
-70.0002023971211	777
-88.0046266342707	778
-54.5007252842364	779
-52.5004580594374	780
-49.5045750242143	781
-66.0069742460781	782
-98.5005853011638	783
-88.4996618156002	784
-56.5020576640408	785
-102.002842308893	786
-43.4957933003478	787
-71.0002975369687	788
-57.5001351239895	789
-59.5027221600869	790
-70.0007337889228	791
-60.9772434658737	792
-46.5005395454112	793
-34.9990364156603	794
-35.5037919032223	795
-59.004244882938	796
-59.4936676147135	797
-58.5030399238042	798
-59.0015862631878	799
-40.502944647353	800
-63.5019712685224	801
-89.5024556423781	802
-71.0944622652661	803
-48.0018665881883	804
-54.4994731751466	805
-61.0095798575312	806
-64.4625667413486	807
-68.4988269365261	808
-55.0007578597298	809
-35.5014316376654	810
-55.5001898856466	811
-77.5039746449925	812
-38.498108411269	813
-80.0011875935695	814
-50.9983342921566	815
-77.5024747795957	816
-51.5019278653975	817
-51.001388328176	818
-46.502576758647	819
-57.0139426105003	820
-57.002362410795	821
-34.986869910578	822
-84.5054161925977	823
-80.5033302317419	824
-59.0032667222679	825
-96.5005644237018	826
-52.0009979550785	827
-56.0024177073795	828
-70.0007076845408	829
-62.4995658724621	830
-60.5020288566216	831
-77.0010213950185	832
-58.00090589564	833
-52.4792629776324	834
-68.0007136628097	835
-68.5093563067701	836
-42.0047233208559	837
-63.4992330800886	838
-68.4568400640463	839
-55.0015375819482	840
-66.0018867533855	841
-66.0062416770801	842
-55.0042508542356	843
-67.5021912416759	844
-77.9984597042882	845
-95.002715676496	846
-85.4989843058564	847
-73.5006268778002	848
-70.0007076845408	849
-55.5021536162157	850
-52.5034316422004	851
-52.4985304508964	852
-47.9994716618411	853
-27.4998705395037	854
-47.0017875473413	855
-47.502644071348	856
-52.0001922640192	857
-62.0022804465467	858
-96.9985453720316	859
-79.0022407096182	860
-54.4996815635854	861
-57.5016025078513	862
-56.4982379407634	863
-118.002484993966	864
-64.0007264314476	865
-82.0067541581598	866
-68.5030688727973	867
-81.0002721504529	868
-55.0023490182314	869
-58.4976034490884	870
-34.5017466748969	871
-34.5019987399389	872
-48.4994193428129	873
-34.9999935044667	874
-75.5021830605536	875
-35.001378035138	876
-39.0042830711352	877
-63.5061787311564	878
-72.0006823878957	879
-54.0040704787824	880
-42.0024204462187	881
-75.0003755440501	882
-79.9938438838039	883
-55.0017613280681	884
-102.460289257666	885
-38.0001601551276	886
-66.5046413787503	887
-45.9996363228228	888
-60.0021470666422	889
-34.0041602643431	890
-64.488436362455	891
-68.501797420301	892
-69.000392564184	893
-49.9989372754658	894
-103.501344646291	895
-32.5036217723595	896
-87.4989137990253	897
-61.0027531670436	898
-69.000440811438	899
-61.0005729044483	900
-69.501050248837	901
-78.5001656267684	902
-53.5025058863247	903
-74.4989930769932	904
-62.4977005216228	905
-82.0015437717953	906
-60.0001714890208	907
-75.000726180199	908
-61.500996091379	909
-84.9936306157152	910
-66.0049275668687	911
-78.0001762567967	912
-69.4978695101961	913
-44.0012441740028	914
-57.5032860680518	915
-88.500695685218	916
-89.5009025209769	917
-71.5048812172346	918
-42.5035295970181	919
-44.5013287277129	920
-80.5014843777722	921
-50.0013196885724	922
-80.5019950282144	923
-80.501728509725	924
-56.4963543734432	925
-66.9978608865793	926
-60.0010116555477	927
-35.998301906041	928
-46.9999081704593	929
-49.9999780654666	930
-55.5037239475683	931
-83.5018138032478	932
-65.0038566220479	933
-40.5003982785881	934
-72.0039230427599	935
-73.9987774827116	936
-50.0019200697557	937
-62.9890005884536	938
-46.0012122725881	939
-62.5091669362766	940
-68.5038660191966	941
-34.5016745219486	942
-33.5009696762692	943
-80.0014707916008	944
-48.0008023247671	945
-65.5000220550345	946
-55.9991213719857	947
-38.5000834158051	948
-49.502114642052	949
-88.4996618156002	950
-67.9953275712334	951
-70.4999619576205	952
-49.5023662319636	953
-92.5048645990495	954
-64.5031879456396	955
-69.0033106905715	956
-61.5032220072083	957
-43.0024436584759	958
-54.5008151373577	959
-50.3249440130652	960
-30.5007832788667	961
-40.0016702600178	962
-62.0034912407488	963
-59.0033304669721	964
-58.0020509796691	965
-61.0095798575312	966
-49.4966531088719	967
-45.0008840308083	968
-59.004244882938	969
-66.5035180642258	970
-65.4979747325326	971
-69.0015810699139	972
-72.5021670101382	973
-90.4984502772493	974
-83.5027748376153	975
-81.0025800201559	976
-47.9981218424129	977
-76.4961265349341	978
-48.001807486338	979
-56.9537738812948	980
-94.5039859607326	981
-78.5010393854631	982
-100.00587653278	983
-45.0008586805811	984
-58.9982427982836	985
-69.5041598827175	986
-70.0040782850097	987
-66.0010491536906	988
-75.4960983812185	989
-60.999001161737	990
-100.50343742633	991
-73.4977930449432	992
-61.9985685771535	993
-66.0014380891494	994
-55.0001757207041	995
-66.007162015498	996
-65.5034578629535	997
-60.0029916792166	998
-91.5042770493874	999
-71.0012059394149	1000
