deltaAUC	iteration
58167.7461108915	597
150212.723003512	598
-4744.12563090026	599
59090.6147950204	600
-115859.514415069	601
-5315.85282460926	602
18870.7718421351	603
14893.9751178516	604
78764.7353869791	605
50995.8486058786	606
50320.4131507029	607
-114539.919352112	608
29219.5047671782	609
-25683.3845231491	610
84356.7082712855	611
94165.5923736509	612
25941.6894576993	613
-11975.7733341603	614
40750.1496890471	615
150731.188374801	616
93076.3317812369	617
25105.0562358241	618
116214.140431904	619
-77277.2790476563	620
-14520.0723005002	621
-31358.4352167817	622
-5538.73908606009	623
98030.5101732138	624
-63199.6810030535	625
-76064.6009982314	626
-20645.3234894703	627
-94399.1055053398	628
59223.9257757119	629
-59600.4033086169	630
106464.604679809	631
-50307.652587076	632
-6946.39739050565	633
112351.371448933	634
-30590.1832817196	635
20756.0038205822	636
-116386.144044368	637
-4176.23100029689	638
64359.3683187838	639
97199.225004841	640
-43782.3784058847	641
67024.3772403077	642
-40752.4867566113	643
107158.999086363	644
60434.9605974988	645
47231.5290589658	646
85783.2429890404	647
5767.05671399483	648
-50813.770083806	649
-55516.0137781256	650
-60149.5879790453	651
13454.2637689919	652
-38294.8147162643	653
31543.0341143667	654
75911.2969699755	655
40365.086816723	656
61008.6927295854	657
-34751.7891082302	658
14027.3642854316	659
9921.40465427385	660
1309.15917430911	661
33012.9269833757	662
-56656.4196100529	663
-99533.3767425454	664
32112.7332008186	665
-62800.0121419783	666
47289.1173045996	667
-59326.5084803655	668
-18018.362335502	669
43176.1853360971	670
75838.4063486643	671
-15331.1357543093	672
-52517.2611561752	673
29378.9317023385	674
-92276.9620026411	675
-37938.2219922576	676
-123171.818174986	677
-50350.628056799	678
-4830.10708234855	679
76615.5033238321	680
-57420.5698660645	681
86702.4384918669	682
53788.4794413074	683
100439.100910425	684
73713.5844928467	685
4779.10779271019	686
-90576.4122320352	687
-111019.170950897	688
-24999.1182845331	689
24747.9276549531	690
15101.3451380685	691
-36590.2903461418	692
85674.5865324248	693
-2311.79194899922	694
-38954.7165440866	695
-34197.4002321556	696
7771.03448461107	697
102263.818276967	698
55575.0174582936	699
-97813.9508953459	700
24758.7516309493	701
50132.2731014745	702
53391.6406077014	703
-39699.5862237512	704
78344.3376048251	705
20579.6545416193	706
89724.8419137964	707
11900.1371967531	708
-66640.8439221426	709
82322.0840290899	710
18082.2214610314	711
-24370.4908112205	712
1341.04095077264	713
31014.5467694193	714
16542.5359139598	715
-30883.7824796592	716
-43138.4261356265	717
33118.1528628333	718
-33240.5662921132	719
17730.1943227867	720
100530.698588082	721
-5365.36285120196	722
9425.10882043064	723
33531.0759020063	724
107317.980073135	725
94920.6499087547	726
-6666.26024743874	727
12351.0090404658	728
27835.1054191966	729
-89746.3897459195	730
113504.135910777	731
25688.6386853522	732
112023.688190535	733
140014.071349099	734
50074.4728840138	735
-30128.6963876989	736
91365.3540406166	737
-110843.44243922	738
-171700.548165429	739
-29553.1220234492	740
37963.4290398087	741
-88388.5443997802	742
76184.643752923	743
81494.2034274238	744
143673.313204757	745
41096.5775437055	746
70133.6077737315	747
-46951.2796339788	748
-136661.608932351	749
54824.1189224737	750
64057.0478829108	751
-142928.509700617	752
106457.910244429	753
-4985.02288904463	754
44131.5289454928	755
40819.4565040985	756
-35882.115228422	757
5299.34818614781	758
-154638.824123382	759
-87734.9956105266	760
-59422.4216721162	761
40037.7775815736	762
1216.28390081302	763
24378.4902681654	764
-90235.7409599744	765
-11416.391804538	766
-72155.7854960696	767
-18473.1784350685	768
-98832.8202753937	769
-5643.90023825713	770
63059.3360032395	771
35973.7153015874	772
79150.9013182779	773
-49868.7518008677	774
-51357.4775081534	775
13047.9299766017	776
10366.4099516228	777
49484.0171724928	778
-47874.1141973251	779
-9941.02352484417	780
52382.4126508208	781
-51878.7350374161	782
4992.83664323302	783
81208.7991593745	784
-49942.7535227173	785
-55987.1280151003	786
93484.7160519753	787
-5881.94359016581	788
-39645.325994356	789
-86838.5121770025	790
14151.6326932558	791
148006.511382743	792
-79619.9797198672	793
-13769.5893658434	794
24187.1410402881	795
-94869.3723401446	796
5558.33935946028	797
68552.3979497801	798
-21900.0776582678	799
-52684.1068314914	800
44082.4774227484	801
15799.7617095168	802
56441.2563806681	803
5847.28546748043	804
-76233.9894505256	805
135915.303001415	806
-53902.3683823346	807
15811.2681663639	808
37964.1633189724	809
-19019.0156968394	810
-95626.0560856828	811
-23358.7258675067	812
-134812.683288157	813
-20331.4958554234	814
-52987.4437440697	815
-50309.7192524397	816
61505.8419701018	817
79872.8985682411	818
-137646.847572938	819
90903.1091060784	820
78487.4695607444	821
-53587.6691584062	822
-70321.0301215781	823
62133.5014283212	824
41066.3115814307	825
-2627.8338750726	826
-15229.1548096049	827
-93664.5440472084	828
40869.5903154947	829
21096.0637778995	830
44388.7317306753	831
-68119.708162938	832
-3949.740590161	833
-50276.517697119	834
-33182.4969556331	835
-14410.7655205555	836
-87460.4700709889	837
66482.4126611952	838
-23475.2222766921	839
5924.69194086874	840
5220.75206935586	841
-2432.8722130995	842
-87659.9127682685	843
-58701.2524145613	844
-63910.7411468354	845
41125.361866924	846
82398.2472623785	847
-92419.6247755606	848
133865.906990836	849
-62635.2365669188	850
43001.4515537992	851
-1610.23063043336	852
73892.2151585764	853
21513.9726708246	854
80078.0538649985	855
-30743.3943679169	856
-5464.76778823184	857
-44072.3860198325	858
-82513.1264126462	859
9346.93040680647	860
-83239.2792275809	861
-20735.6273733877	862
-50501.5949455055	863
105333.08114479	864
2434.72800255497	865
45645.4638361097	866
15129.1310909129	867
80526.8619230012	868
-14036.9137435044	869
-83673.0278204222	870
-78582.01941207	871
32117.2147248889	872
104868.983459286	873
103043.081243772	874
-23425.7982125607	875
130103.736919617	876
12986.3542630399	877
-82762.7641580844	878
16378.6844861687	879
31708.3444831668	880
71534.2953092799	881
41847.0938924744	882
-94091.1634082511	883
38875.4568486023	884
-7682.54407529393	885
-19830.430741318	886
-89881.3955990665	887
122723.647982218	888
-112204.626322932	889
62739.6172773451	890
119011.142820174	891
-77396.6859120898	892
-105002.412599907	893
-133589.7095184	894
-50679.1090399562	895
73713.537214472	896
87406.8579182444	897
-29965.2279989515	898
-6655.29651218222	899
-43044.710684275	900
117660.687878658	901
-55194.3070705917	902
30881.4121781284	903
-11875.4538237312	904
-613.452510235249	905
-17666.0637834892	906
-62363.2693032347	907
-107621.669901066	908
-58864.7921250574	909
74695.5790803588	910
106478.835778054	911
-3719.91787221172	912
77368.1452316569	913
3510.37328908779	914
-57512.4579828864	915
29324.5180994197	916
-131068.148707684	917
-18173.6274723058	918
-31926.5058072187	919
120029.804057057	920
53207.1546317071	921
121351.626358078	922
-26301.5982352648	923
-11806.6335410642	924
53087.1068223548	925
-8244.90485879115	926
26824.4858151792	927
19890.3964845967	928
112102.587185277	929
44261.5116151152	930
360.321171778894	931
-153575.602102081	932
-4586.30339439536	933
-45589.9526437539	934
99483.1115447551	935
-108681.615246207	936
29784.7862396574	937
-72395.4576047306	938
90492.9926058598	939
151082.43351572	940
-63899.8226599958	941
-21773.1180401655	942
90414.0980247103	943
61439.5005361549	944
-11354.9586965138	945
23788.028227178	946
-30053.6506557088	947
-68566.6701513659	948
-77933.0243065445	949
-20651.9390696021	950
-126246.481891155	951
36518.5289435136	952
-188314.274742729	953
35918.23872362	954
15211.3344572203	955
-26545.3360876503	956
-76404.3149021566	957
12526.9586058159	958
-80689.3719325681	959
153407.472970528	960
61772.279201243	961
-126189.532254902	962
-117329.188346613	963
-33636.1253354616	964
33068.4701747601	965
39161.6468665428	966
-13992.7120847565	967
-73458.427110043	968
-1944.42021817178	969
-52993.0425567238	970
-4544.70204631315	971
165583.275093169	972
11575.4925304824	973
146318.611242309	974
-51850.1058285777	975
-47571.3676343925	976
39233.7438840129	977
-5718.14719083364	978
-102105.85480232	979
92005.7132068085	980
-38196.5072958615	981
113211.554867111	982
22745.1756886931	983
15845.2253869908	984
9601.44653561275	985
-51723.0796745755	986
53523.8919158695	987
-62449.4222470365	988
39119.5734593414	989
-91329.3537304473	990
-58591.4055718919	991
-3658.01070124231	992
-52456.6835907076	993
-59097.5181398636	994
75343.9124848687	995
-85335.344855277	996
-62623.3913678034	997
28836.1672890726	998
114397.399252198	999
-63914.9541935826	1000
